Datetime,Main_Tag,hashtags,Tweet_id,post_urls,link
2019-09-30 13:31:05+00:00,certificate,"Certificate,BusinessAdministration,YorkUSCS",1178663559162716160,https://twitter.com/Continue_YorkU/status/1178663559162716160,http://ed.gr/buqtf
2019-09-30 12:24:54+00:00,certificate,"blockchain,certificate,kbaiiitmk",1178646902406930433,https://twitter.com/kbaiiitmk/status/1178646902406930433,https://certificate.kba.ai/
2019-09-30 11:29:29+00:00,certificate,"musicbugs,certificate,singing,babysinging,babymusic,babymusicclass",1178632956782546944,https://twitter.com/hopefulmummy83/status/1178632956782546944,https://www.instagram.com/p/B3CKEV7h4UC/?igshid=13ic8kqpev8vr
2019-09-30 10:13:50+00:00,certificate,"Death,certificate,Attestation",1178613918920372224,https://twitter.com/GeniusKuwait/status/1178613918920372224,http://geniuskuwait.com/
2019-09-30 09:40:11+00:00,certificate,"nation,newspaper,southpunjab,thenetrider,ceremony,certificate,distribution",1178605451497201669,https://twitter.com/The_Net_Rider/status/1178605451497201669,https://lnkd.in/gDfBx39
2019-09-30 09:18:03+00:00,certificate,"SocialMedia,Certificate",1178599879364493313,https://twitter.com/byLilyV/status/1178599879364493313,https://goo.gl/Sb6JwD
2019-09-30 08:47:41+00:00,certificate,"JEWELVILLA,natural,onyx,gemstonelot,certificate,redonyx,greenonyx,buyitnow,onlineshopping,shoppingonline,birthstone,naturalgemstones,bijoux,jewelry,preciousgemstones,loosegemstone",1178592236692357122,https://twitter.com/TheJewelVilla/status/1178592236692357122,https://ebay.us/9RfJ6l
2019-09-30 08:37:53+00:00,certificate,"ACCA,IFRS,Certificate,ThinkAhead,accounting,global",1178589772102721537,https://twitter.com/LefkiPanteli/status/1178589772102721537,https://www.eventbrite.co.uk/e/launch-invitation-acca-soels-ifrs-certificate-in-the-greek-language-tickets-73110554637?utm-medium=discovery&utm-campaign=social&utm-content=attendeeshare&aff=estw&utm-source=tw&utm-term=listing
2019-09-30 08:33:05+00:00,certificate,"CertÃ­ficate,SCempleo",1178588562322788352,https://twitter.com/SCEmpleo/status/1178588562322788352,http://bit.ly/5periodoCertifÃ­cate
2019-09-30 07:33:22+00:00,certificate,"Certifiedtranslation,translations,certificate,college,apostil",1178573535351959553,https://twitter.com/OracleTranslat1/status/1178573535351959553,https://bit.ly/2n1cay2
2019-09-30 05:52:03+00:00,certificate,"Java,certificate,GlobalSign,Code,codesign,digitalsign",1178548038987603968,https://twitter.com/globalsign/status/1178548038987603968,https://okt.to/NEZDzU
2019-09-30 05:52:03+00:00,certificate,"Java,certificate,GlobalSign,Code,codesign,digitalsign",1178548038987603968,https://twitter.com/globalsign/status/1178548038987603968,https://okt.to/L6MHw3
2019-09-30 04:51:41+00:00,certificate,"JEWELVILLA,natural,lapislazuli,loosegemstone,certificate,gemstone,buyitnow,onlineshopping,shoppingonline,birthstone,naturalgemstones,joyeria,bijoux,preciousgemstones,loosegemstones,gems",1178532848866754560,https://twitter.com/TheJewelVilla/status/1178532848866754560,https://ebay.us/k5sluX
2019-09-30 04:33:27+00:00,certificate,"Birth,Certificate,Attestation,In,Sharjah",1178528256993050624,https://twitter.com/geniustwt/status/1178528256993050624,http://geniusattestation.com/birth-certificate-attestation.php
2019-09-29 21:30:13+00:00,certificate,"Certified,Translation,translate,legal,documents,divorce,certificate",1178421748468981760,https://twitter.com/translationcert/status/1178421748468981760,https://www.certified-translation.us/translation-services/divorce-certificate-translation/
2019-09-29 20:55:15+00:00,certificate,"paralegal,certificate",1178412948215209984,https://twitter.com/USFCorpTraining/status/1178412948215209984,https://hubs.ly/H0kC-Jr0
2019-09-29 18:39:29+00:00,certificate,"Certificate,Manipulation,International,Trade",1178378781108719616,https://twitter.com/CemSinanGUZEL/status/1178378781108719616,https://lnkd.in/eb2HCSx
2019-09-29 18:00:00+00:00,certificate,"CPR,FirstAid,Courses,Training,CPRTraining,FirstAirdTraining,Safety,Medical,Health,Certificate",1178368844668243968,https://twitter.com/CPRAEDCourses/status/1178368844668243968,https://cpraedcourse.com/blog/index.php/2018/09/13/getting-acquainted-with-medical-emergencies-blocked-airways/
2019-09-29 16:50:26+00:00,certificate,"Psc,Certificate,School,Primary",1178351340336099329,https://twitter.com/sumaiya_eira/status/1178351340336099329,https://youtu.be/GHheKy4YTP8
2019-09-29 15:37:45+00:00,certificate,"QuoteoftheDay,Only,hypocrite,doesn,enemies,may,Lovequotes,YounusAlGohar,certificate,character",1178333048519217153,https://twitter.com/farzanagy/status/1178333048519217153,https://www.instagram.com/p/B3ABsOVnhJ58Hss7Qk18-pPyIh_xoLdpWxR2tg0/?igshid=1iu8qwe8nnmka
2019-09-29 15:34:17+00:00,certificate,"QuoteoftheDay,Only,hypocrite,doesn,enemies,may,Lovequotes,YounusAlGohar,certificate,character",1178332175944605697,https://twitter.com/farzanagy/status/1178332175944605697,https://www.instagram.com/p/B3ABS1OH0zG4UB45BbiHGNCUvKM7e2LqEgZQXE0/?igshid=186hu80x0m97o
2019-09-29 13:07:39+00:00,certificate,"Mars2020,NASA,MICROCOSM,Mars,Microcosm,Satellite,Certificate",1178295272570417152,https://twitter.com/sreeamirtharaj/status/1178295272570417152,https://mars.nasa.gov/participate/send-your-name/mars2020/certificate/195955519735#.XZCr12qSFKY.twitter
2019-09-29 10:01:28+00:00,certificate,"SPOTO,CCNP,Certificate,CCNA,Cisco,CCIE,CCNP",1178248420047245312,https://twitter.com/CcieSpoto/status/1178248420047245312,http://bit.ly/2ojoaeL
2019-09-29 05:37:27+00:00,certificate,"Certificate,Authentication,ASPNETCORE",1178181977834287104,https://twitter.com/yogihosting/status/1178181977834287104,https://www.yogihosting.com/certificate-authentication/
2019-09-29 05:36:39+00:00,certificate,"Certificate,Authentication,ASPNETCORE",1178181773483626496,https://twitter.com/yogihosting/status/1178181773483626496,http://ASP.NET
2019-09-29 05:36:39+00:00,certificate,"Certificate,Authentication,ASPNETCORE",1178181773483626496,https://twitter.com/yogihosting/status/1178181773483626496,https://www.yogihosting.com/certificate-authentication/
2019-09-29 04:53:07+00:00,certificate,"Promotion,à¸£à¸²à¸à¸²à¸à¸´à¹à¸¨à¸©,diamondsareforever,naturaldiamonds,GIA,HRD,Certificate",1178170820075675648,https://twitter.com/aueeua/status/1178170820075675648,https://goo.gl/maps/Es495eXRwvA2
2019-09-29 04:53:07+00:00,certificate,"Promotion,à¸£à¸²à¸à¸²à¸à¸´à¹à¸¨à¸©,diamondsareforever,naturaldiamonds,GIA,HRD,Certificate",1178170820075675648,https://twitter.com/aueeua/status/1178170820075675648,https://ift.tt/2ugWeKo
2019-09-28 21:30:23+00:00,certificate,"immigrating,US,wedding,English,country,marriage,certificate",1178059402416402432,https://twitter.com/translationcert/status/1178059402416402432,https://www.certified-translation.us/translation-services/marriage-certificate-translation/
2019-09-28 20:02:31+00:00,certificate,"SocialMedia,Certificate",1178037290230267910,https://twitter.com/byLilyV/status/1178037290230267910,https://goo.gl/Sb6JwD
2019-09-28 18:52:02+00:00,certificate,"SSL,GlobalSign,HTTPS,Certificate",1178019551273000960,https://twitter.com/avdrst/status/1178019551273000960,https://okt.to/yYZuHn
2019-09-28 16:47:55+00:00,certificate,"We,CERTIFICATE,WORKSHOP,LEADERSHIP,COMMUNICATION,SKILLS,We,Thoughts",1177988316492378113,https://twitter.com/jannatulsanam/status/1177988316492378113,https://www.facebook.com/100009516037918/posts/2463258347334676/
2019-09-28 12:59:53+00:00,certificate,"SaturdayMotivation,IsrgRajan,Certificate,Forum,Howto,Q2A,Question2Answer,SSL",1177930931237048321,https://twitter.com/isrgrajan/status/1177930931237048321,https://isrg.me/zU5B0B
2019-09-28 11:20:23+00:00,certificate,"blooddonation,nationalbloodservice,givingblood,certificate,pinbadge",1177905891204464640,https://twitter.com/_richholmes/status/1177905891204464640,https://www.instagram.com/p/B28_b3RAmyR/?igshid=c6s1jv3m3yis
2019-09-28 10:26:39+00:00,certificate,"Birth,certificate,attestation,for,kuwait",1177892368093106177,https://twitter.com/GeniusKuwait/status/1177892368093106177,http://geniuskuwait.com/
2019-09-28 10:14:28+00:00,certificate,"Assam,Assamnews,Sivasagar,Education,Certificate,Fake,Fraud",1177889302920884224,https://twitter.com/pratidintime/status/1177889302920884224,https://www.pratidintime.com/mothers-dob-1970-sons-dob-1972-both-govt-teacher/
2019-09-28 10:01:05+00:00,certificate,"Certificate,EarlyChildhoodCareAndEducationCourse,teachingpractices,development,trainees",1177885934206894080,https://twitter.com/actcoursesasia/status/1177885934206894080,https://bit.ly/2mBgbci
2019-09-28 07:07:41+00:00,certificate,"Certificate,alhafiz,alhafizservices,alhafizkuwait,onestopshop,customized,solution,certificatedesign,uvprinting,CertificateHolders,CertificatePrinting,DesignCertificate,PrintingSolutions,Copy",1177842298081730562,https://twitter.com/alhafizkuwait/status/1177842298081730562,https://www.alhafiz.com/Binding/Certificate-Holder
2019-09-28 06:14:05+00:00,certificate,"JEWELVILLA,natural,bluediamond,loosediamond,certificate,diamondpair,earthmiend,colordiamond,loosediamond,style,sparkle,shine,glitter,onlineshopping,schmuck,joyeria,bijoux",1177828809363480576,https://twitter.com/TheJewelVilla/status/1177828809363480576,https://ebay.us/2KXogP
2019-09-28 04:55:20+00:00,certificate,"JEWELVILLA,natural,lapislazuli,loosegemstone,certificate,gemstone,naturalgemstones,schmuck,joyeria,bijoux,jewelry,preciousgemstones,gems,loosegemstones,buyitnow,birthstone,loosegemstone",1177808991545487362,https://twitter.com/TheJewelVilla/status/1177808991545487362,https://ebay.us/BWr82u
2019-09-28 04:40:25+00:00,certificate,"Saudi,Police,Clearance,Certificate,Attestation",1177805235072356353,https://twitter.com/geniustwt/status/1177805235072356353,http://geniusattestation.com/saudi-police-clearance-certifi
2019-09-28 00:50:07+00:00,certificate,"wollondillymacarthurjobsboard,jobsboard,employment,career,jobs,macarthur,wollondilly,nsw,macarthurjobs,wollondillyjobs,sydneyjobs,Certificate",1177747279970623489,https://twitter.com/WMJobBoard/status/1177747279970623489,https://wollondillymacarthurjobs.com.au/external-jobs/certificate-iii-child-care-educator-wilton/
2019-09-27 22:53:32+00:00,certificate,"SocialMedia,Certificate",1177717940008951808,https://twitter.com/byLilyV/status/1177717940008951808,https://goo.gl/Sb6JwD
2019-09-27 21:40:05+00:00,certificate,"fileaclaim,request,certificate,insurancecoverage,customercenter,ALLCHOICE,Insurance,Greensboro,WinstonSalem,Wilmington,Clemmons,Hendersonville",1177699456113876992,https://twitter.com/ALLCHOICE/status/1177699456113876992,http://ow.ly/wDcf50wr3Dk
2019-09-27 21:35:01+00:00,certificate,"SSL,GlobalSign,HTTPS,Certificate",1177698180722499584,https://twitter.com/globalsign/status/1177698180722499584,https://okt.to/sjYFHw
2019-09-27 21:30:29+00:00,certificate,"birth,certificate,translated,notarized,translate,USCIS,document",1177697038370295808,https://twitter.com/translationcert/status/1177697038370295808,https://www.certified-translation.us/
2019-09-27 20:52:20+00:00,certificate,"Certificate,Scholarship",1177687439839809538,https://twitter.com/UWContinuingEd/status/1177687439839809538,https://bddy.me/2nXStYp
2019-09-27 19:59:55+00:00,certificate,"FridayMotivation,IsrgRajan,Certificate,Lets_Encrypt,Python,SSL",1177674247818244096,https://twitter.com/isrgrajan/status/1177674247818244096,https://isrg.me/GLcgrc
2019-09-27 19:01:22+00:00,certificate,"Fiverr,wp,SSL,ssl,certificate,secure,https,http_to_https,ssl_install",1177659513559642112,https://twitter.com/RajuMol00430994/status/1177659513559642112,https://goo.gl/RtTFdV
2019-09-27 19:00:26+00:00,certificate,"Fiverr,wp,SSL,ssl,certificate,secure,https,http_to_https,ssl_install",1177659280528306181,https://twitter.com/RajuMol00430994/status/1177659280528306181,https://goo.gl/RtTFdV
2019-09-27 19:00:08+00:00,certificate,"OnlineLearning,MachineLearning,Python,certificate,programming,NeuralNetworks,LinearRegression,DataScience,PredictiveAnalytics,Jupyter",1177659200991838208,https://twitter.com/TDWI/status/1177659200991838208,http://bit.ly/2mwVq11
2019-09-27 18:00:01+00:00,certificate,"CPR,FirstAid,Courses,Training,CPRTraining,FirstAirdTraining,Safety,Medical,Health,Certificate,GiveABeat",1177644073244475392,https://twitter.com/CPRAEDCourses/status/1177644073244475392,https://cpraedcourse.com
2019-09-27 17:25:08+00:00,certificate,"OSHA,Certificate",1177635293731676160,https://twitter.com/staffing_star/status/1177635293731676160,http://ow.ly/F6Fk50wqHQ6
2019-09-27 17:02:15+00:00,certificate,"OnlineTeaching,Certificate,digital,teaching",1177629537615716353,https://twitter.com/OLCToday/status/1177629537615716353,http://bit.ly/2PF7tUB
2019-09-27 16:47:57+00:00,certificate,"export,certificate",1177625938709925889,https://twitter.com/cosm_alliance/status/1177625938709925889,https://www.cosmeticsalliance.ca/export-certificates-program/
2019-09-27 14:46:44+00:00,certificate,"certificate,training,courses",1177595431532011521,https://twitter.com/ECG_Clara/status/1177595431532011521,https://ecgtraining.co.uk/product/replacement-course-certificate/
2019-09-27 14:34:05+00:00,certificate,"Certificate,BusinessAdministration,YorkUSCS,continuingstudies,onlineschool",1177592247421997062,https://twitter.com/Continue_YorkU/status/1177592247421997062,http://ed.gr/8kke
2019-09-27 14:30:16+00:00,certificate,"law,certificate",1177591289786834944,https://twitter.com/Best_Schools/status/1177591289786834944,https://thebestschools.org/rankings/best-online-paralegal-degree-programs/?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com
2019-09-27 12:55:28+00:00,certificate,"Certificate,Cyber,Security,Ethical,Hacking,CICRA",1177567431298097152,https://twitter.com/Helinthusadz/status/1177567431298097152,https://lnkd.in/fYWdB9U
2019-09-27 12:55:28+00:00,certificate,"Certificate,Cyber,Security,Ethical,Hacking,CICRA",1177567431298097152,https://twitter.com/Helinthusadz/status/1177567431298097152,https://lnkd.in/fT5pzEx
2019-09-27 12:53:10+00:00,certificate,"Healthcare,Investment,Opportunities,Forum,Discuss,Guidelines,Certificate,Investors,Organize,Dubai",1177566853876477952,https://twitter.com/dayofdubai/status/1177566853876477952,https://bit.ly/2naIezv
2019-09-27 11:16:19+00:00,certificate,"JEWELVILLA,natural,darkgreen,loosediamond,certificate,greendaimond,earthmined,colordiamond,style,sparkle,shine,glitter,onlineshopping,bijoux,buyitnow,schmuck,joyeria",1177542478120906752,https://twitter.com/TheJewelVilla/status/1177542478120906752,https://ebay.us/lxzu8x
2019-09-27 11:12:26+00:00,certificate,"Asylum,Agenparl,Certificate,Migri,Receipt,Request,AgenparlEnglish,PoliticaEstera,SocialNetwork",1177541502492446720,https://twitter.com/Agenparl/status/1177541502492446720,https://is.gd/r1Jb7E
2019-09-27 10:53:38+00:00,certificate,"fitnessclass,fitness,fitnesstrend,swimsanity,certificate,HIIT,workout,swimming,trend,aqua,pt",1177536771539787778,https://twitter.com/Swimwitheo2/status/1177536771539787778,http://www.swimsanity.co.uk/instruct
2019-09-27 10:46:20+00:00,certificate,"dubai,realtor,lovewhereyoulive,certificate,FRDubai2019",1177534932652044289,https://twitter.com/krisrealestate7/status/1177534932652044289,https://www.instagram.com/p/B26WvdJHPB3/?igshid=1qpgc4qrbj8bw
2019-09-27 09:42:05+00:00,certificate,"SSL,GlobalSign,HTTPS,Certificate",1177518767028355072,https://twitter.com/james_SSL/status/1177518767028355072,https://okt.to/pdTH7u
2019-09-27 09:00:49+00:00,certificate,"libbenlearn,nebosh,general,construction,certificate,training,course",1177508378706206720,https://twitter.com/LibbenHelp/status/1177508378706206720,http://ow.ly/tHn450wmny5
2019-09-27 07:42:47+00:00,certificate,"train,coach,mentor,staff,apprentices,qualification,skills,competence,Certificate,LearningandDevelopment,Lincs,UKSmallBiz,UKHashtags,ATSocialMedia,UKEarlyHour",1177488741692141568,https://twitter.com/ClientSDL/status/1177488741692141568,http://ow.ly/zmlKz
2019-09-27 07:40:33+00:00,certificate,"Transfer,certificate,Attestation,in,kuwait",1177488182033518592,https://twitter.com/GeniusKuwait/status/1177488182033518592,https://lnkd.in/ffGYtXs
2019-09-27 07:36:05+00:00,certificate,"Degree,Certificate,Attestation,In,Dubai",1177487057649713155,https://twitter.com/geniustwt/status/1177487057649713155,http://geniusattestation.com/degree-certificate-attestation
2019-09-27 07:31:18+00:00,certificate,"Degree,Certificate,Attstation,In,Ajman",1177485851707637765,https://twitter.com/geniustwt/status/1177485851707637765,http://geniusattestation.com/degree-certificate-attestation
2019-09-27 07:26:14+00:00,certificate,"Marriage,Certificate,Attestation,In,Dubai",1177484578878939137,https://twitter.com/geniustwt/status/1177484578878939137,http://geniusattestation.com/index.php
2019-09-27 07:14:55+00:00,certificate,"Marriage,Certificate,Attestation",1177481731391180800,https://twitter.com/geniustwt/status/1177481731391180800,http://geniusattestation.com/marriage-certificate-attestati
2019-09-27 07:11:17+00:00,certificate,"KS1,KS2,EYFS,Classroom,Reception,sticker,certificate",1177480815782985731,https://twitter.com/CSKidsLtd/status/1177480815782985731,https://bit.ly/2Uiqf5K
2019-09-27 07:03:33+00:00,certificate,"British,Birth,Certificate,Attestation,For,UAE",1177478869206499328,https://twitter.com/geniustwt/status/1177478869206499328,http://geniusattestation.com/birth-certificate-attestation.php
2019-09-27 06:59:44+00:00,certificate,"JEWELVILLA,natural,whitediamond,round,certificate,loosediamond,earthmiend,colordiamond,style,sparkle,shine,glitter,onlineshopping,schmuck,joyeria,bijoux",1177477908152979457,https://twitter.com/TheJewelVilla/status/1177477908152979457,https://ebay.us/DrbZMx
2019-09-27 06:53:50+00:00,certificate,"Police,Clearance,Certificate,Attestation",1177476425378480129,https://twitter.com/geniustwt/status/1177476425378480129,http://geniusattestation.com/oman-pcc.php
2019-09-27 06:42:50+00:00,certificate,"propedeuse,certificate,cumlaude,proudmom,proudofyou,loveyou,welldone",1177473654315077634,https://twitter.com/jippie1974/status/1177473654315077634,https://www.instagram.com/p/B2564A-CXiM/?igshid=15qh83lq1a5
2019-09-27 06:40:49+00:00,certificate,"Certificate,Attestation,Services,Certificateattestationindubai",1177473146112200705,https://twitter.com/geniustwt/status/1177473146112200705,http://geniusattestation.com/certificate-attestation.php
2019-09-27 06:01:16+00:00,certificate,"Promotion,à¸£à¸²à¸à¸²à¸à¸´à¹à¸¨à¸©,diamondsareforever,naturaldiamonds,GIA,HRD,Certificate",1177463194836594693,https://twitter.com/aueeua/status/1177463194836594693,https://goo.gl/maps/Es495eXRwvA2
2019-09-27 06:01:16+00:00,certificate,"Promotion,à¸£à¸²à¸à¸²à¸à¸´à¹à¸¨à¸©,diamondsareforever,naturaldiamonds,GIA,HRD,Certificate",1177463194836594693,https://twitter.com/aueeua/status/1177463194836594693,https://ift.tt/2ugWeKo
2019-09-27 05:49:22+00:00,certificate,"QuoteoftheDay,allreligions,above,godisabove,God,may,Lovequotes,YounusAlGohar,certificate,character,quotesofinstagram",1177460198711017473,https://twitter.com/farzanagy/status/1177460198711017473,https://www.instagram.com/p/B250w-KHG_PSubKCIYCRGt9Rkpj6FucVTi-JsM0/?igshid=1gcqk5tzv3t0l
2019-09-27 05:48:27+00:00,certificate,"QuoteoftheDay,Focus,onthecorrection,correction,heart,may,Lovequotes,YounusAlGohar,certificate,character",1177459970247282688,https://twitter.com/farzanagy/status/1177459970247282688,https://www.instagram.com/p/B250qO7H3BWhHxDvmBItEMlk4-XhvQe8Ua0TYs0/?igshid=d12ksjyutld3
2019-09-27 03:07:13+00:00,certificate,"PKI,certificate,Chromium,Linux,InformationSecurity,InfoSec,Security,CyberSecurity,Authentication,2FA,SmartCard,USBToken",1177419393149669376,https://twitter.com/LinuxKamaradaWW/status/1177419393149669376,https://kamarada.github.io/en/2019/09/26/setting-up-smart-card-authentication-on-google-chrome-chromium/#.XY18PYYCt_0.twitter
2019-09-27 02:36:22+00:00,certificate,"Python,100DaysOfCode,Pythonic,coding,CodeChallenges,programming,milestone,certificate",1177411628851179522,https://twitter.com/mtiday/status/1177411628851179522,https://codechalleng.es/badge/cec3310b-55a7-4f79-9f1e-2a137e912eb0
2019-09-27 01:50:17+00:00,certificate,"wollondillymacarthurjobsboard,jobsboard,employment,career,jobs,macarthur,wollondilly,nsw,macarthurjobs,wollondillyjobs,sydneyjobs,Certificate",1177400031826993152,https://twitter.com/WMJobBoard/status/1177400031826993152,https://wollondillymacarthurjobs.com.au/external-jobs/certificate-iii-child-care-educator-currans-hill/
2019-09-27 01:45:35+00:00,certificate,"SocialMedia,Certificate",1177398848785920000,https://twitter.com/byLilyV/status/1177398848785920000,https://goo.gl/Sb6JwD
2019-09-27 00:00:04+00:00,certificate,"TDWI,MachineLearning,R,Bootcamp,programming,DataScience,certificate,VirtualClassroom,DataAnalysis,DataModeling,regression,businessAnalysts,data,analytics",1177372296694157318,https://twitter.com/TDWI/status/1177372296694157318,http://bit.ly/2lgMVaq
2019-09-26 22:14:26+00:00,certificate,"dickblick,delivery,filbert,round,short,handle,watercolor,brushes,pigments,watercolor,gift,certificate,gratitude",1177345710980837376,https://twitter.com/swel/status/1177345710980837376,https://www.instagram.com/p/B25AtEllSFl/?igshid=ty7iv154pri6
2019-09-26 19:21:30+00:00,certificate,"Revit,advanced,user,certificate",1177302193218695171,https://twitter.com/luiszorrilla23/status/1177302193218695171,https://www.instagram.com/p/B24s6iGHPau/?igshid=1erar2w4peg9k
2019-09-26 19:00:15+00:00,certificate,"Certificate,HR,HumanResources,HRPA",1177296845644664833,https://twitter.com/HRPA/status/1177296845644664833,https://bit.ly/2RLZdTS
2019-09-26 18:31:59+00:00,certificate,"QuoteoftheDay,Justice4GoharShahi,actions,judged,mirrorofyourintentions,intentions,march,Lovequotes,YounusAlGohar,certificate",1177289732000235520,https://twitter.com/Soniadanish8/status/1177289732000235520,https://www.instagram.com/p/B24nP1hHwfb/?igshid=1qipw6flt348b
2019-09-26 18:28:43+00:00,certificate,"QuoteoftheDay,Justice4GoharShahi,actions,judged,mirrorofyourintentions,intentions,march,Lovequotes,YounusAlGohar,certificate",1177288909916704772,https://twitter.com/Soniadanish8/status/1177288909916704772,https://www.instagram.com/p/B24m33xH9Gd/?igshid=1ex10wmrmmxes
2019-09-26 18:28:00+00:00,certificate,"QuoteoftheDay,Justice4GoharShahi,actions,judged,mirrorofyourintentions,intentions,march,Lovequotes,YounusAlGohar,certificate,character",1177288727128870912,https://twitter.com/Soniadanish8/status/1177288727128870912,https://www.instagram.com/p/B24mymbnv_0/?igshid=1u47dapa3xokn
