Datetime,Main_Tag,hashtags,Tweet_id,post_urls,link
2020-03-06 09:14:20+00:00,premium,"Philadelphia,PhillySpecial,schiacciata,Erving,Lakers,NBA,premium",1235856228351217666,https://twitter.com/Gazzetta_NBA/status/1235856228351217666,http://rosea.it/c655d1e9Gc
2020-03-06 09:11:05+00:00,premium,"Inzaghi,Eriksson,Lazio,serieA,premium",1235855408687808513,https://twitter.com/Gazzetta_it/status/1235855408687808513,http://rosea.it/587be4c6Yh
2020-03-06 09:04:37+00:00,premium,"dallmayr,dallmayrcoffee,dallmayrkaffee,coffee,coffelover,coffeetime,love,cafe,quality,instantcoffee,feelfresh,shopnow,buy,coffeelovers,coffeeclub,premium,luxury,uaecoffee,dubaicoffee,homedelivery,dubai",1235853783155933189,https://twitter.com/dallmayr_dubai/status/1235853783155933189,http://www.jackson.ae
2020-03-06 09:00:06+00:00,premium,"BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,Zflip",1235852647904579584,https://twitter.com/whitestone_UK/status/1235852647904579584,https://buff.ly/2SodHeL
2020-03-06 09:00:06+00:00,premium,"BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,Zflip",1235852647904579584,https://twitter.com/whitestone_UK/status/1235852647904579584,https://buff.ly/3bv3rZH
2020-03-06 08:58:12+00:00,premium,premium,1235852168604741636,https://twitter.com/distibiercee/status/1235852168604741636,https://m.facebook.com/story.php?story_fbid=2823830407715213&id=160704620694485
2020-03-06 08:54:01+00:00,premium,"CONTRAPORTADA,divendres,premium,coronavirus,Covid_19",1235851115616296960,https://twitter.com/el9nou_vor/status/1235851115616296960,https://el9nou.cat/osona-ripolles/opinio/la-vida-en-stand-by/
2020-03-06 08:46:32+00:00,premium,"Premium,accessallareas,members",1235849233439191047,https://twitter.com/luisg8a/status/1235849233439191047,https://blog.spoongraphics.co.uk/premium/graphite-charcoal-procreate-brush-set-for-premium-members?utm_source=dlvr.it&utm_medium=twitter
2020-03-06 08:30:05+00:00,premium,"WhitestoneDomeGlass,iphone11,iPhone11Pro,iPhone11ProMax,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,happy,fun,oh",1235845092402794499,https://twitter.com/whitestone_UK/status/1235845092402794499,https://buff.ly/2JhJfO9
2020-03-06 08:30:05+00:00,premium,"WhitestoneDomeGlass,iphone11,iPhone11Pro,iPhone11ProMax,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,happy,fun,oh",1235845092402794499,https://twitter.com/whitestone_UK/status/1235845092402794499,http://WHITESTONEDOME.COM
2020-03-06 08:17:37+00:00,premium,"BomDia,EmpresaGontijodeTransportes,EmpresaGontijo,Gontijo,Premium,Marcopolo,Paradiso1200,ParadisoG7,G7,Scania,ScaniaK420,K420,ScaniaOnibus,OnibusScania,ScaniaBrasil,Ãnibus,Instabus",1235841953654116353,https://twitter.com/pauloonibus/status/1235841953654116353,https://www.instagram.com/p/B9YptTyBiLh/?igshid=1c6x8baaufo4u
2020-03-06 08:02:10+00:00,premium,"premium,totalluxury",1235838066335428609,https://twitter.com/gidis1stson/status/1235838066335428609,https://www.instagram.com/p/B9Yn8b4n7W9/?igshid=1u06q2zgrso3d
2020-03-06 08:01:57+00:00,premium,"unbezahltewerbung,ntteam,nikeatathompson,holmesplace,FitWerdenUndAuchBleiben,personaltraininggermany,premium,personaltraining,berlin,personaltrainer,pt,goranmitrovski",1235838010089828352,https://twitter.com/PTGermany1/status/1235838010089828352,https://www.instagram.com/p/B9Yn6WpCCiM/?igshid=1dpmlinzoewhw
2020-03-06 07:56:07+00:00,premium,premium,1235836544268693505,https://twitter.com/silviotomasevic/status/1235836544268693505,https://www.vecernji.hr/premium/siri-se-panika-talijanske-vlade-koja-radi-gresku-za-greskom-1383564
2020-03-06 07:52:53+00:00,premium,"Premium,iPhone",1235835729009238017,https://twitter.com/pdr2002/status/1235835729009238017,https://www.maclife.de/news/premium-android-geraete-wertverlust-hoeher-beim-iphone-100116258.html
2020-03-06 07:52:11+00:00,premium,"Curry,Nba,NBA,premium",1235835552881987584,https://twitter.com/Gazzetta_NBA/status/1235835552881987584,http://rosea.it/3f1509d3Yz
2020-03-06 07:45:04+00:00,premium,"WhitestoneDomeGlass,AppleWatch,screenprotector,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen",1235833761385701376,https://twitter.com/whitestone_UK/status/1235833761385701376,https://buff.ly/2P99uZd
2020-03-06 07:45:04+00:00,premium,"WhitestoneDomeGlass,AppleWatch,screenprotector,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen",1235833761385701376,https://twitter.com/whitestone_UK/status/1235833761385701376,http://WHITESTONEDOME.COM
2020-03-06 07:43:43+00:00,premium,"Parigi,Nibali,Viviani,Sagan,ciclismo,premium",1235833423488417793,https://twitter.com/Gazzetta_it/status/1235833423488417793,http://rosea.it/4626467dQY
2020-03-06 07:31:17+00:00,premium,"SuperChampions,serieA,premium",1235830296626393089,https://twitter.com/Gazzetta_it/status/1235830296626393089,http://rosea.it/451be306Bd
2020-03-06 07:30:18+00:00,premium,"GalaxyNote10Plus,GalaxyNote10,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,Note10,Note10Plus,Note10lite,Zfip,Galaxy,new,series",1235830045442105346,https://twitter.com/whitestone_UK/status/1235830045442105346,https://buff.ly/2uCvWA3
2020-03-06 07:24:05+00:00,premium,"coffeekizoku,PREMIUM,BLEND,Royal,mountain,5th,anniversary,Illustration,Book",1235828482506018818,https://twitter.com/coneyconey2/status/1235828482506018818,https://ebay.us/v6EvPL
2020-03-06 07:22:10+00:00,premium,"Queen,Blade,Premium,Visual,Book,with,Animation,DVD,Game,Illustration,JPN",1235827998969884673,https://twitter.com/coneyconey2/status/1235827998969884673,https://ebay.us/bgr6GG
2020-03-06 07:14:27+00:00,premium,"JoaoPedro,Ilicic,Muriel,CristianoRonaldo,mmobile,serieA,premium",1235826056893845504,https://twitter.com/Gazzetta_it/status/1235826056893845504,http://rosea.it/13ed79abVc
2020-03-06 07:14:04+00:00,premium,"Queen,Blade,Premium,Visual,Book,female,with,Animation,Blu,Game,Art",1235825962006151170,https://twitter.com/coneyconey2/status/1235825962006151170,https://ebay.us/JYag5k
2020-03-06 06:46:04+00:00,premium,"Nba,Curry,TorontoRaptors,NBA,premium",1235818914912731141,https://twitter.com/Gazzetta_NBA/status/1235818914912731141,http://rosea.it/25ff307blj
2020-03-06 06:45:02+00:00,premium,"WhitestoneDomeGlass,iphone11,iPhone11Pro,iPhone11ProMax,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,happy,fun,oh",1235818655889276928,https://twitter.com/whitestone_UK/status/1235818655889276928,https://buff.ly/2JhJfO9
2020-03-06 06:45:02+00:00,premium,"WhitestoneDomeGlass,iphone11,iPhone11Pro,iPhone11ProMax,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,happy,fun,oh",1235818655889276928,https://twitter.com/whitestone_UK/status/1235818655889276928,http://WHITESTONEDOME.COM
2020-03-06 06:38:11+00:00,premium,"Boxe,altrisport,premium",1235816929475973120,https://twitter.com/Gazzetta_it/status/1235816929475973120,http://rosea.it/cf3608f5JZ
2020-03-06 06:31:29+00:00,premium,"RisultatiNba,Leonard,Clippers,Rockets,NBA,premium",1235815244317917184,https://twitter.com/Gazzetta_NBA/status/1235815244317917184,http://rosea.it/63eb40d2nK
2020-03-06 06:30:00+00:00,premium,"IRDAI,Insurance,premium,vehicles,personalfinance",1235814871586861059,https://twitter.com/ET_Wealth/status/1235814871586861059,http://bit.ly/38tT71g
2020-03-06 06:18:37+00:00,premium,"premium,UlduzSokoladFabriki,love,Azerbaijan,sokolad,premiumsokolad,baku,PremiumChocolate,UlduzSokoladFabriki,AzerbaijanChocolate",1235812008299073536,https://twitter.com/ulduzsokolad/status/1235812008299073536,http://www.ulduz.com.az
2020-03-06 06:15:03+00:00,premium,"GalaxyNote10Plus,GalaxyNote10,BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,Purple,Ipurpleyou,Note10,Note10Plus,iPhone11ProMax",1235811107991740418,https://twitter.com/whitestone_UK/status/1235811107991740418,https://buff.ly/2uCvWA3
2020-03-06 06:00:14+00:00,premium,"BTS,ARMY,JIN,JUNGKOOK,RM,V,JIMIN,JHOPE,SUGA,BEST,Screenprotector,Premium,Glass,Cracked,Screen,iPhone11,iPhone11pro,iPhone11promax,iPhoneSE2",1235807381105152004,https://twitter.com/whitestone_UK/status/1235807381105152004,https://buff.ly/38QWPlV
2020-03-06 05:54:26+00:00,premium,"plan,smart,future,nature,premium,investing,investment,sterlingheights",1235805922766667777,https://twitter.com/_sterlingheight/status/1235805922766667777,https://bit.ly/35JDaCF
