Datetime,Main_Tag,hashtags,Tweet_id,post_urls,link
2020-11-21 20:42:38+00:00,premium,"CrotoneLazio,pagelle,Immobile,Simy,serieA,premium",1330250289262325762,https://twitter.com/Gazzetta_it/status/1330250289262325762,http://rosea.it/b1a7a970sb
2020-11-21 20:35:24+00:00,premium,"Guerre,Histoire,Premium",1330248470163296266,https://twitter.com/RickPier/status/1330248470163296266,https://www.ouest-france.fr/culture/histoire/guerre-39-45/daniel-cordier-l-ancien-secretaire-de-jean-moulin-devenu-historien-reconnu-7059245
2020-11-21 20:02:48+00:00,premium,"Bongs,paradise,drip,premium,stonerbabes,inspiration,tools,deals,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,stoner,TOTMCI,weedvsalcohol,AKiss4Uhuru,47MillionReasons,RhumbaRaha",1330240267073581058,https://twitter.com/Nugulive/status/1330240267073581058,https://www.jumia.co.ke/generic-skull-glass-water-bottle-pipe-28239592.html
2020-11-21 20:00:15+00:00,premium,"Bongs,paradise,drip,premium,stonerbabes,medication,tools,deals,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,stoner,TOTMCI,weedvsalcohol,Nwakaibeya,AKiss4Uhuru,RhumbaRaha",1330239625059819525,https://twitter.com/Nugulive/status/1330239625059819525,https://www.jumia.co.ke/generic-skull-glass-water-bottle-pipe-28239592.html
2020-11-21 19:46:56+00:00,premium,"sym,cruisym,YouTube,premium,FolloForFolloBack",1330236272485552129,https://twitter.com/MotoXmaxter/status/1330236272485552129,https://youtu.be/qpbckF15p0U
2020-11-21 18:47:59+00:00,premium,"Bongs,paradise,drip,premium,stonerbabes,medication,tools,deals,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,stoner,TOTMCI,weedvsalcohol,Nwakaibeya,AKiss4Uhuru",1330221435944660997,https://twitter.com/Nugulive/status/1330221435944660997,https://www.jumia.co.ke/generic-skull-glass-water-bottle-pipe-28239592.html
2020-11-21 18:45:47+00:00,premium,"India,500grams,basil,exotes,premium,seeds",1330220883382824961,https://twitter.com/OffersMust/status/1330220883382824961,https://amzn.to/3pJgXzM
2020-11-21 18:45:47+00:00,premium,"India,500grams,basil,exotes,premium,seeds",1330220883382824961,https://twitter.com/OffersMust/status/1330220883382824961,https://mustbuyoffers.com/exotes-premium-basil-seeds-500grams/?feed_id=6240&_unique_id=5fb9605b5a1ff
2020-11-21 18:41:13+00:00,premium,"Guerre,Histoire,Premium",1330219735917748226,https://twitter.com/AmelieCorbani/status/1330219735917748226,https://www.ouest-france.fr/culture/histoire/guerre-39-45/daniel-cordier-l-ancien-secretaire-de-jean-moulin-devenu-historien-reconnu-7059245
2020-11-21 18:28:06+00:00,premium,"Bongs,paradise,drip,premium,stonerbabes,medication,tools,deals,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,stoner,TOTMCI,weedvsalcohol,Nwakaibeya,AKiss4Uhuru",1330216433146540032,https://twitter.com/Nugulive/status/1330216433146540032,https://www.jumia.co.ke/generic-skull-glass-water-bottle-pipe-28239592.html
2020-11-21 18:14:35+00:00,premium,"Premium,Grinders,stonerbabes,medication,tools,discounts,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,Turnitup,hhc,StonerFam,TOTMCI,weedvsalcohol,Nwakaibeya,AKiss4Uhuru,eplonk24tv",1330213031591223301,https://twitter.com/JengaAfro/status/1330213031591223301,https://www.jumia.co.ke/generic-grinder-18238430.html
2020-11-21 17:33:12+00:00,premium,"Premium,Grinders,stonerbabes,medication,tools,discounts,jamdownke,onelove,hbrfanzone,eplonk24,LaLigaHiiWikendi,KOTloyals,StonerFam,TOTMCI,weedvsalcohol,Nwakaibeya,AKiss4Uhuru",1330202618950529024,https://twitter.com/JengaAfro/status/1330202618950529024,https://www.jumia.co.ke/generic-grinder-18238430.html
2020-11-21 17:25:26+00:00,premium,"Balotelli,premium",1330200662886510592,https://twitter.com/Gazzetta_it/status/1330200662886510592,http://rosea.it/e3543a28ly
2020-11-21 16:39:41+00:00,premium,"Premium,HighestMountain,TomEaves,CCB,EPL",1330189147248713729,https://twitter.com/CCBStrategy/status/1330189147248713729,https://crystalclearbetting.com/services/premium/
2020-11-21 16:37:24+00:00,premium,premium,1330188572809375750,https://twitter.com/despotinfinitus/status/1330188572809375750,https://www.vecernji.hr/premium/zasto-su-se-vode-rsk-bojali-da-ce-ih-ubiti-1447511
2020-11-21 16:24:48+00:00,premium,"FreePick,Winner,Soccer,Oygarden,Sandnes,Winners,Profits,Premium,Free,Patreon",1330185403874353152,https://twitter.com/Buydirectsports/status/1330185403874353152,https://patreon.com/Buydirectsports
2020-11-21 16:10:02+00:00,premium,"sexshop365,incredible,astroglide,premium,liquid,longlasting,light,gel,waterbased,petroleumfree,condoms,vaginaldryness,enhanced,sensations",1330181685254688777,https://twitter.com/SexyTimeToy/status/1330181685254688777,https://buff.ly/2LzvdHd
