Datetime,Tag,Tweet_id,image_name,image_urls,decode_url
2022-08-05 01:26:31+00:00,from:PharmThienmy,1555364596839583746,FZXD28jWAAAkiTy,https://pbs.twimg.com/media/FZXD28jWAAAkiTy?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-detox-slimming-capsule&tracking=qrcode
2022-08-05 01:26:27+00:00,from:PharmThienmy,1555364576925044739,FZXD1wmXgAA63me,https://pbs.twimg.com/media/FZXD1wmXgAA63me?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-detox-slimming-capsule&tracking=qrcode
2022-08-05 01:26:25+00:00,from:PharmThienmy,1555364570616692737,FZXD1ZKWQAAQwuc,https://pbs.twimg.com/media/FZXD1ZKWQAAQwuc?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-detox-slimming-capsule&tracking=qrcode
2022-08-05 01:26:23+00:00,from:PharmThienmy,1555364562324656130,FZXD06aXoAElK_f,https://pbs.twimg.com/media/FZXD06aXoAElK_f?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-detox-slimming-capsule&tracking=qrcode
2022-08-03 01:26:45+00:00,from:PharmThienmy,1554639880164081664,FZMwu48XoAEOGe9,https://pbs.twimg.com/media/FZMwu48XoAEOGe9?format=jpg&name=large,https://thienmypharma.com.vn/vien-uong-da-day-ta-trang&tracking=qrcode
2022-08-03 01:26:44+00:00,from:PharmThienmy,1554639872635322371,FZMwueAXEAAAdSn,https://pbs.twimg.com/media/FZMwueAXEAAAdSn?format=jpg&name=large,https://thienmypharma.com.vn/vien-uong-da-day-ta-trang&tracking=qrcode
2022-08-03 01:26:42+00:00,from:PharmThienmy,1554639866025107457,FZMwuAsXwAUBTV1,https://pbs.twimg.com/media/FZMwuAsXwAUBTV1?format=jpg&name=large,https://thienmypharma.com.vn/vien-uong-da-day-ta-trang&tracking=qrcode
2022-08-02 02:26:40+00:00,from:PharmThienmy,1554292570817167361,FZH020uWYAE7mVO,https://pbs.twimg.com/media/FZH020uWYAE7mVO?format=jpg&name=large,https://thienmypharma.com.vn/stole-naga-soi-than-soi-mat&tracking=qrcode
2022-08-02 02:26:38+00:00,from:PharmThienmy,1554292562181103620,FZH02UyWYAYx6n4,https://pbs.twimg.com/media/FZH02UyWYAYx6n4?format=jpg&name=large,https://thienmypharma.com.vn/stole-naga-soi-than-soi-mat&tracking=qrcode
2022-08-02 02:26:36+00:00,from:PharmThienmy,1554292552907558913,FZH01uOXgAgNsEx,https://pbs.twimg.com/media/FZH01uOXgAgNsEx?format=jpg&name=large,https://thienmypharma.com.vn/stole-naga-soi-than-soi-mat&tracking=qrcode
2022-08-02 02:26:34+00:00,from:PharmThienmy,1554292543059333121,FZH01KnWAAMljjK,https://pbs.twimg.com/media/FZH01KnWAAMljjK?format=jpg&name=large,https://thienmypharma.com.vn/stole-naga-soi-than-soi-mat&tracking=qrcode
2022-08-01 12:26:14+00:00,from:PharmThienmy,1554081065844760576,FZE0flyXEAQr7Pc,https://pbs.twimg.com/media/FZE0flyXEAQr7Pc?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-08-01 12:26:12+00:00,from:PharmThienmy,1554081058940936194,FZE0fOZX0AAuays,https://pbs.twimg.com/media/FZE0fOZX0AAuays?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-08-01 11:26:45+00:00,from:PharmThienmy,1554066098445815809,FZEm4ZKWAAUpl5G,https://pbs.twimg.com/media/FZEm4ZKWAAUpl5G?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-08-01 11:26:43+00:00,from:PharmThienmy,1554066089172246528,FZEm34MWAAAxPr8,https://pbs.twimg.com/media/FZEm34MWAAAxPr8?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-07-31 01:26:45+00:00,from:PharmThienmy,1553552714667331584,FY9T9hkXoAAFdtQ,https://pbs.twimg.com/media/FY9T9hkXoAAFdtQ?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-07-31 01:26:43+00:00,from:PharmThienmy,1553552707553722368,FY9T9H0WYAIP4DK,https://pbs.twimg.com/media/FY9T9H0WYAIP4DK?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-07-31 01:26:42+00:00,from:PharmThienmy,1553552701782458368,FY9T8yiX0AAe7pf,https://pbs.twimg.com/media/FY9T8yiX0AAe7pf?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-07-31 01:26:40+00:00,from:PharmThienmy,1553552693884592129,FY9T8TFWQAEuH2o,https://pbs.twimg.com/media/FY9T8TFWQAEuH2o?format=jpg&name=large,https://thienmypharma.com.vn/vien-giam-can-phuc-linh-juji&tracking=qrcode
2022-07-30 02:26:27+00:00,from:PharmThienmy,1553205350941265920,FY4YCTGWAAA5zim,https://pbs.twimg.com/media/FY4YCTGWAAA5zim?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-eva-giang-ngoc-minh-hai&tracking=qrcode
2022-07-30 02:26:26+00:00,from:PharmThienmy,1553205345572495360,FY4YB_mXgAE1siS,https://pbs.twimg.com/media/FY4YB_mXgAE1siS?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-eva-giang-ngoc-minh-hai&tracking=qrcode
2022-07-30 02:26:24+00:00,from:PharmThienmy,1553205338467450882,FY4YBlcXgAEQVBs,https://pbs.twimg.com/media/FY4YBlcXgAEQVBs?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-eva-giang-ngoc-minh-hai&tracking=qrcode
2022-07-30 02:26:22+00:00,from:PharmThienmy,1553205330196287488,FY4YBG5XgAAtgfv,https://pbs.twimg.com/media/FY4YBG5XgAAtgfv?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-eva-giang-ngoc-minh-hai&tracking=qrcode
2022-07-29 09:26:20+00:00,from:PharmThienmy,1552948631644389376,FY0ujOWWYAAMbp6,https://pbs.twimg.com/media/FY0ujOWWYAAMbp6?format=jpg&name=large,https://thienmypharma.com.vn/celery-gout-relief-usa&tracking=qrcode
2022-07-29 09:26:17+00:00,from:PharmThienmy,1552948619094933505,FY0uigKWQAE8W1C,https://pbs.twimg.com/media/FY0uigKWQAE8W1C?format=jpg&name=large,https://thienmypharma.com.vn/celery-gout-relief-usa&tracking=qrcode
2022-07-29 09:26:14+00:00,from:PharmThienmy,1552948606814093312,FY0uhw9XgAAa2XV,https://pbs.twimg.com/media/FY0uhw9XgAAa2XV?format=jpg&name=large,https://thienmypharma.com.vn/celery-gout-relief-usa&tracking=qrcode
2022-07-29 09:26:12+00:00,from:PharmThienmy,1552948596894568449,FY0uhNrXkAEMUBH,https://pbs.twimg.com/media/FY0uhNrXkAEMUBH?format=jpg&name=large,https://thienmypharma.com.vn/celery-gout-relief-usa&tracking=qrcode
2022-07-29 02:26:58+00:00,from:PharmThienmy,1552843092797145088,FYzOkHIWQAEFttX,https://pbs.twimg.com/media/FYzOkHIWQAEFttX?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/tuan-hoan-nao/tri-nao-khang
2022-07-29 02:26:57+00:00,from:PharmThienmy,1552843088103673856,FYzOj1bXwAElHy0,https://pbs.twimg.com/media/FYzOj1bXwAElHy0?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/tuan-hoan-nao/tri-nao-khang
2022-07-29 02:26:56+00:00,from:PharmThienmy,1552843082894295040,FYzOjgmXwAIyDiC,https://pbs.twimg.com/media/FYzOjgmXwAIyDiC?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/tuan-hoan-nao/tri-nao-khang
2022-07-28 13:26:15+00:00,from:PharmThienmy,1552646620013105153,FYwb34uXoAAu55j,https://pbs.twimg.com/media/FYwb34uXoAAu55j?format=jpg&name=large,https://thienmypharma.com.vn/lygalon-plus-140-green-living
2022-07-28 12:26:21+00:00,from:PharmThienmy,1552631546292617217,FYwOKb3X0AA3JtK,https://pbs.twimg.com/media/FYwOKb3X0AA3JtK?format=jpg&name=large,https://thienmypharma.com.vn/lygalon-plus-140-green-living
2022-07-28 12:26:18+00:00,from:PharmThienmy,1552631533722370049,FYwOJxSXgAQj2_f,https://pbs.twimg.com/media/FYwOJxSXgAQj2_f?format=jpg&name=large,https://thienmypharma.com.vn/lygalon-plus-140-green-living
2022-07-28 04:26:51+00:00,from:PharmThienmy,1552510874434379776,FYugaayXgAE1qSi,https://pbs.twimg.com/media/FYugaayXgAE1qSi?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 04:26:49+00:00,from:PharmThienmy,1552510865219395584,FYugZ3YWAAA0--s,https://pbs.twimg.com/media/FYugZ3YWAAA0--s?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 03:26:06+00:00,from:PharmThienmy,1552495585919467522,FYuSggGXwAARQUp,https://pbs.twimg.com/media/FYuSggGXwAARQUp?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 03:26:04+00:00,from:PharmThienmy,1552495577685958658,FYuSgAtXgAEXY81,https://pbs.twimg.com/media/FYuSgAtXgAEXY81?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 01:26:32+00:00,from:PharmThienmy,1552465495244374018,FYt3JBwWYAghxrp,https://pbs.twimg.com/media/FYt3JBwWYAghxrp?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 01:26:30+00:00,from:PharmThienmy,1552465490379001857,FYt3IsiWYAIvI3w,https://pbs.twimg.com/media/FYt3IsiWYAIvI3w?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-28 01:26:29+00:00,from:PharmThienmy,1552465483328372736,FYt3IWlXkAIZZS6,https://pbs.twimg.com/media/FYt3IWlXkAIZZS6?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-diamond-slim&tracking=qrcode
2022-07-27 03:26:14+00:00,from:PharmThienmy,1552133232212250625,FYpI8w9WYAADHZQ,https://pbs.twimg.com/media/FYpI8w9WYAADHZQ?format=jpg&name=large,https://thienmypharma.com.vn/than-khop-vuong&tracking=qrcode
2022-07-27 03:26:12+00:00,from:PharmThienmy,1552133224112979969,FYpI8TRWIAAKWRI,https://pbs.twimg.com/media/FYpI8TRWIAAKWRI?format=jpg&name=large,https://thienmypharma.com.vn/than-khop-vuong&tracking=qrcode
2022-07-27 02:26:09+00:00,from:PharmThienmy,1552118110441938944,FYo7MjQXkAEKPeQ,https://pbs.twimg.com/media/FYo7MjQXkAEKPeQ?format=jpg&name=large,https://thienmypharma.com.vn/than-khop-vuong&tracking=qrcode
2022-07-27 02:26:06+00:00,from:PharmThienmy,1552118100752998401,FYo7MBMXEAAncvi,https://pbs.twimg.com/media/FYo7MBMXEAAncvi?format=jpg&name=large,https://thienmypharma.com.vn/than-khop-vuong&tracking=qrcode
2022-07-26 02:26:45+00:00,from:PharmThienmy,1551755876385660929,FYjxvx5X0AAQTCN,https://pbs.twimg.com/media/FYjxvx5X0AAQTCN?format=jpg&name=large,https://thienmypharma.com.vn/glutathione-600-dr-lacir&tracking=qrcode
2022-07-26 02:26:44+00:00,from:PharmThienmy,1551755871453155328,FYjxveXXEAAzBBq,https://pbs.twimg.com/media/FYjxveXXEAAzBBq?format=jpg&name=large,https://thienmypharma.com.vn/glutathione-600-dr-lacir&tracking=qrcode
2022-07-26 01:26:52+00:00,from:PharmThienmy,1551740805932523520,FYjkClDXwAAKKn3,https://pbs.twimg.com/media/FYjkClDXwAAKKn3?format=jpg&name=large,https://thienmypharma.com.vn/glutathione-600-dr-lacir&tracking=qrcode
2022-07-26 01:26:51+00:00,from:PharmThienmy,1551740800240951299,FYjkCN3XEAISAbW,https://pbs.twimg.com/media/FYjkCN3XEAISAbW?format=jpg&name=large,https://thienmypharma.com.vn/glutathione-600-dr-lacir&tracking=qrcode
2022-07-25 02:26:18+00:00,from:PharmThienmy,1551393373038182400,FYeoDP2WIAA9YGK,https://pbs.twimg.com/media/FYeoDP2WIAA9YGK?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-sinh-ly/manh-luc-vuong-nhat-khang&tracking=qrcode
2022-07-25 02:26:14+00:00,from:PharmThienmy,1551393355656994816,FYeoCSWXEAAquh1,https://pbs.twimg.com/media/FYeoCSWXEAAquh1?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-sinh-ly/manh-luc-vuong-nhat-khang&tracking=qrcode
2022-07-25 02:26:12+00:00,from:PharmThienmy,1551393347733946368,FYeoB1fWYAEoIs-,https://pbs.twimg.com/media/FYeoB1fWYAEoIs-?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-sinh-ly/manh-luc-vuong-nhat-khang&tracking=qrcode
2022-07-25 02:26:10+00:00,from:PharmThienmy,1551393342063271942,FYeoBhAXgAAsOE-,https://pbs.twimg.com/media/FYeoBhAXgAAsOE-?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-sinh-ly/manh-luc-vuong-nhat-khang&tracking=qrcode
2022-07-24 11:26:29+00:00,from:PharmThienmy,1551166927380545537,FYbaGZ-WYAMNr7I,https://pbs.twimg.com/media/FYbaGZ-WYAMNr7I?format=jpg&name=large,https://thienmypharma.com.vn/glucosamine-gold&tracking=qrcode
2022-07-24 11:26:27+00:00,from:PharmThienmy,1551166919654674432,FYbaF86XoAEPcUM,https://pbs.twimg.com/media/FYbaF86XoAEPcUM?format=jpg&name=large,https://thienmypharma.com.vn/glucosamine-gold&tracking=qrcode
2022-07-24 11:26:25+00:00,from:PharmThienmy,1551166910628335616,FYbaFc9XEAAn_Gp,https://pbs.twimg.com/media/FYbaFc9XEAAn_Gp?format=jpg&name=large,https://thienmypharma.com.vn/glucosamine-gold&tracking=qrcode
2022-07-24 11:26:23+00:00,from:PharmThienmy,1551166903904833539,FYbaFE7WYAEoIi2,https://pbs.twimg.com/media/FYbaFE7WYAEoIi2?format=jpg&name=large,https://thienmypharma.com.vn/glucosamine-gold&tracking=qrcode
2022-07-24 11:26:21+00:00,from:PharmThienmy,1551166895809781760,FYbaEm2XEAE6NPg,https://pbs.twimg.com/media/FYbaEm2XEAE6NPg?format=jpg&name=large,https://thienmypharma.com.vn/glucosamine-gold&tracking=qrcode
2022-07-24 05:26:40+00:00,from:PharmThienmy,1551076375259398144,FYaHvnoWAAAk9DW,https://pbs.twimg.com/media/FYaHvnoWAAAk9DW?format=jpg&name=large,https://thienmypharma.com.vn/an-nao-khang-haki&tracking=qrcode
2022-07-23 02:26:49+00:00,from:PharmThienmy,1550668728878223362,FYUU_eeXkAEGXb6,https://pbs.twimg.com/media/FYUU_eeXkAEGXb6?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-dang-xinh-eva&tracking=qrcode
2022-07-23 02:26:48+00:00,from:PharmThienmy,1550668724667142144,FYUU_LOXEAAJUV1,https://pbs.twimg.com/media/FYUU_LOXEAAJUV1?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-dang-xinh-eva&tracking=qrcode
2022-07-23 02:26:47+00:00,from:PharmThienmy,1550668719155814400,FYUU-6WWQAIG7mD,https://pbs.twimg.com/media/FYUU-6WWQAIG7mD?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-dang-xinh-eva&tracking=qrcode
2022-07-23 02:26:46+00:00,from:PharmThienmy,1550668714902802433,FYUU-rSXwAAUf-c,https://pbs.twimg.com/media/FYUU-rSXwAAUf-c?format=jpg&name=large,https://thienmypharma.com.vn/giam-can-dang-xinh-eva&tracking=qrcode
2022-07-22 02:26:50+00:00,from:PharmThienmy,1550306345047425027,FYPLZ7tWAAIYQkm,https://pbs.twimg.com/media/FYPLZ7tWAAIYQkm?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/dieu-tri-ho-hap/heviho&tracking=qrcode
2022-07-22 02:26:48+00:00,from:PharmThienmy,1550306334943346688,FYPLZU-WAAIO5oo,https://pbs.twimg.com/media/FYPLZU-WAAIO5oo?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/dieu-tri-ho-hap/heviho&tracking=qrcode
2022-07-22 00:26:19+00:00,from:PharmThienmy,1550276013493522433,FYOv0X3XoAMbKmD,https://pbs.twimg.com/media/FYOv0X3XoAMbKmD?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/dieu-tri-ho-hap/heviho&tracking=qrcode
2022-07-22 00:26:17+00:00,from:PharmThienmy,1550276006300504064,FYOvz-ZXoAEuK__,https://pbs.twimg.com/media/FYOvz-ZXoAEuK__?format=jpg&name=large,https://thienmypharma.com.vn/thuc-pham-chuc-nang-benh-ly/dieu-tri-ho-hap/heviho&tracking=qrcode
2022-07-21 02:26:55+00:00,from:PharmThienmy,1549943979420131328,FYKB1eEXgAQd_dD,https://pbs.twimg.com/media/FYKB1eEXgAQd_dD?format=jpg&name=large,https://thienmypharma.com.vn/natheron-g&tracking=qrcode
2022-07-21 02:26:53+00:00,from:PharmThienmy,1549943971253817344,FYKB0-WWQAEwqjp,https://pbs.twimg.com/media/FYKB0-WWQAEwqjp?format=jpg&name=large,https://thienmypharma.com.vn/natheron-g&tracking=qrcode
2022-07-21 02:26:51+00:00,from:PharmThienmy,1549943960331747329,FYKB0YZWIAE6roa,https://pbs.twimg.com/media/FYKB0YZWIAE6roa?format=jpg&name=large,https://thienmypharma.com.vn/natheron-g&tracking=qrcode
2022-07-21 02:26:49+00:00,from:PharmThienmy,1549943950915551232,FYKBz1rXoAUhYM4,https://pbs.twimg.com/media/FYKBz1rXoAUhYM4?format=jpg&name=large,https://thienmypharma.com.vn/natheron-g&tracking=qrcode
2022-07-21 01:26:22+00:00,from:PharmThienmy,1549928741601681408,FYJz-jdXwAALnd-,https://pbs.twimg.com/media/FYJz-jdXwAALnd-?format=jpg&name=large,https://thienmypharma.com.vn/natheron-g&tracking=qrcode
2022-07-20 02:26:41+00:00,from:PharmThienmy,1549581531919880192,FYE4MNlWYAIZplP,https://pbs.twimg.com/media/FYE4MNlWYAIZplP?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-ao-dinh&tracking=qrcode
2022-07-20 02:26:39+00:00,from:PharmThienmy,1549581521698390016,FYE4LlnWQAAp-fK,https://pbs.twimg.com/media/FYE4LlnWQAAp-fK?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-ao-dinh&tracking=qrcode
2022-07-20 02:26:36+00:00,from:PharmThienmy,1549581510252142594,FYE4LAYWIAI8Dia,https://pbs.twimg.com/media/FYE4LAYWIAI8Dia?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-ao-dinh&tracking=qrcode
2022-07-20 02:26:34+00:00,from:PharmThienmy,1549581499992883201,FYE4KbTWQAIcaMg,https://pbs.twimg.com/media/FYE4KbTWQAIcaMg?format=jpg&name=large,https://thienmypharma.com.vn/ho-tro-giam-can/vien-giam-can-ao-dinh&tracking=qrcode
2022-07-19 08:26:17+00:00,from:PharmThienmy,1549309641137479680,FYBA6GpXgAA7GG0,https://pbs.twimg.com/media/FYBA6GpXgAA7GG0?format=jpg&name=large,https://thienmypharma.com.vn/brain-max-khang-vinh&tracking=qrcode
2022-07-19 08:26:15+00:00,from:PharmThienmy,1549309629720629250,FYBA5epXgEE8Tru,https://pbs.twimg.com/media/FYBA5epXgEE8Tru?format=jpg&name=large,https://thienmypharma.com.vn/brain-max-khang-vinh&tracking=qrcode
2022-07-19 08:26:13+00:00,from:PharmThienmy,1549309621587902466,FYBA4_tXkAIhIeO,https://pbs.twimg.com/media/FYBA4_tXkAIhIeO?format=jpg&name=large,https://thienmypharma.com.vn/brain-max-khang-vinh&tracking=qrcode
2022-07-19 08:26:10+00:00,from:PharmThienmy,1549309611689365505,FYBA4bKWYAAnQtz,https://pbs.twimg.com/media/FYBA4bKWYAAnQtz?format=jpg&name=large,https://thienmypharma.com.vn/brain-max-khang-vinh&tracking=qrcode
2022-07-19 01:26:14+00:00,from:PharmThienmy,1549203931053555712,FX_gw-HXkAIOH16,https://pbs.twimg.com/media/FX_gw-HXkAIOH16?format=jpg&name=large,https://thienmypharma.com.vn/oliga-vien-uong-dep-da&tracking=qrcode
2022-07-19 01:26:12+00:00,from:PharmThienmy,1549203924120489984,FX_gwmBXoAA-kPg,https://pbs.twimg.com/media/FX_gwmBXoAA-kPg?format=jpg&name=large,https://thienmypharma.com.vn/oliga-vien-uong-dep-da&tracking=qrcode
2022-07-19 01:26:10+00:00,from:PharmThienmy,1549203912367947776,FX_gv59XgAEAeE6,https://pbs.twimg.com/media/FX_gv59XgAEAeE6?format=jpg&name=large,https://thienmypharma.com.vn/oliga-vien-uong-dep-da&tracking=qrcode
