layer,category,indomain,image_name,decode_url,image_urls
3.0,4,0.0,315ded82beff961c41129345625da05fe856d574.png,https://line.me/R/ti/p/%40pdz1216h,https://pic.pimg.tw/fresh438/1512615336-2746645303_s.png
3.0,4,0.0,ae54f80602c8a6cbe318dc383786157461fb6bba.png,https://www.facebook.com/3943buy,https://pic.pimg.tw/buy3943/1622950170-2148921476-g_n.png
3.0,4,0.0,2fafc0ab5006f4d4bf83ff5e925aecbcd3047a3b.png,https://www.instagram.com/3943buy/,https://pic.pimg.tw/buy3943/1622951358-1836465172-g_n.png
3.0,4,0.0,b022c3aa068a6d07ca7b86d3e7e2436fb4f28931.png,https://lin.ee/cKQB4e4,https://pic.pimg.tw/buy3943/1622956556-3123520212-g_n.png
3.0,4,0.0,5a0f63c46455a55f93d5e7f7aaa392123f1bcb20.jpg,https://line.me/ti/g2/7PVqJUwLdNVtQxvjxXGRvQ?utm_source=invitation&utm_medium=QR_code&utm_campaign=default,https://pic.pimg.tw/buy3943/1625960268-383721453-g.jpg
3.0,4,0.0,c75b517753d39bca5790405570a61443820e8312.png,https://www.somarket.tw/daanriver/,https://pic.pimg.tw/sai083/1654263933-1586520802-g.png
3.0,4,0.0,3bca0d045d737ee3c636ff48abedf9ab62a9ad18.jpg,https://line.me/R/ti/p/%40260onsxf,https://pic.pimg.tw/hannn246/1638291088-3309796430-g.jpg
3.0,4,0.0,836909bfdc052a063ea521341e31a6a1752d4e15.jpg,https://mfs01.costco.com.tw/CostcoApp/download.html,https://pic.pimg.tw/lovefree365/1656927185-2821194826-g_l.jpg
3.0,4,0.0,780d208d6725b9007db447692a823dc28591b2b4.jpg,https://mfs01.costco.com.tw/CostcoApp/download.html,https://pic.pimg.tw/lovefree365/1656927185-3368367001-g_l.jpg
3.0,4,0.0,62e0b48b9a51ff765e558ae8948b4e6925e1e8e8.jpg,https://mfs01.costco.com.tw/CostcoApp/download.html,https://pic.pimg.tw/lovefree365/1656927185-403884455-g_l.jpg
3.0,4,0.0,b7fffb6b6b79fb8b7ff26dbc3011e640c476edec.jpg,https://mfs01.costco.com.tw/CostcoApp/download.html,https://pic.pimg.tw/lovefree365/1656927106-141440501-g_l.jpg
3.0,4,0.0,6b127e9414d6c91b8c97427d208ee604fa6ad701.jpg,https://mfs01.costco.com.tw/CostcoApp/download.html,https://pic.pimg.tw/lovefree365/1656927106-1678472762-g_l.jpg
3.0,4,0.0,6b127e9414d6c91b8c97427d208ee604fa6ad701.jpg,https://www.costco.com.tw,https://pic.pimg.tw/lovefree365/1656927106-1678472762-g_l.jpg
3.0,4,0.0,25a7beae9158ef86c0477d4e365d6d581662c105.jpg,WIFI:T:nopass;S:ASUS_70_XD6;P:;;SN:M8IG4E401659V4V,https://pic.pimg.tw/showmer/1656621943-2731723344-g_l.jpg
3.0,4,0.0,41c4d9e901a6d35429acc2dad93dcc23e3a586a9.jpg,161182,https://pic.pimg.tw/jason79101903/1656850830-3109777995-g_l.jpg
3.0,4,0.0,7c3087161681f8b71cde7e893e5fbfaacab127de.jpg,https://www.i-pass.com.tw/,https://pic.pimg.tw/newguest88/1656388686-969540408-g_l.jpg
3.0,4,0.0,4e24e924be972797f51b20345d635d71b9cdc861.jpg,https://line.me/R/ti/p/%40206zvgda,https://pic.pimg.tw/gsctw/1564475072-3208019216_m.jpg
3.0,4,0.0,fd108db6191c7c48e11a64bbaa4beb8be9027eec.png,https://line.me/R/ti/p/preEjlCxT4,https://pic.pimg.tw/ruthpp0520/1535980736-2209336752_n.png
3.0,4,0.0,8c8e9d41ca1c9d45a96212d3dd622ceac542b366.jpg,https://sho.pe/4ajnd5,https://pic.pimg.tw/ruthpp0520/1657816015-1964190250-g_n.jpg
3.0,4,0.0,8c8e9d41ca1c9d45a96212d3dd622ceac542b366.jpg,https://sho.pe/4acdvg,https://pic.pimg.tw/ruthpp0520/1657816015-1964190250-g_n.jpg
3.0,4,0.0,bf2fd9f3e1951965068b88fc41731f8a7d7245f5.jpg,http://line.me/ti/p/%40fhz2793i,https://1.bp.blogspot.com/-EYDxFQW-0TM/X4AqYmLyo-I/AAAAAAAAB9Y/Ps6AvmfUPmI77_MIE94uiKx5ZvLhdFw6gCLcBGAsYHQ/w188-h89/%25E7%2592%259E%25E7%2591%25AA%25E5%25B0%258F%25E9%25A4%25A8LINE%25E5%25B0%258F.jpg
3.0,4,0.0,f797eacfc539f1c51bcedfa13d78b241ac4d4a78.png,https://www.jpy.com.tw/,https://pic.pimg.tw/jpymotor/1648447618-1996387717-g_l.png
3.0,4,0.0,f797eacfc539f1c51bcedfa13d78b241ac4d4a78.png,https://www.facebook.com/JPY.WORLD,https://pic.pimg.tw/jpymotor/1648447618-1996387717-g_l.png
3.0,4,0.0,f797eacfc539f1c51bcedfa13d78b241ac4d4a78.png,https://www.fetc.net.tw/,https://pic.pimg.tw/jpymotor/1648447618-1996387717-g_l.png
3.0,4,0.0,f797eacfc539f1c51bcedfa13d78b241ac4d4a78.png,https://line.me/R/ti/p/@yth4650c,https://pic.pimg.tw/jpymotor/1648447618-1996387717-g_l.png
3.0,4,0.0,a9680797fbd8a49e44dd952bec3f24fbaf202938.jpg,https://line.me/ti/p/@yth4650c,https://pic.pimg.tw/jpymotor/1614070871-2685276773-g.jpg
3.0,4,0.0,6594f0de06db13b563a3408fd0a431fe9e3eeace.jpg,https://line.me/R/ti/p/@yth4650c,https://pic.pimg.tw/jpymotor/1586856854-4022311070_l.jpg
3.0,4,0.0,0635b7219de341f58608fce3d780ae162d731258.jpg,https://lihi1.com/lOXaI,https://pic.pimg.tw/huangmom/1656606421-992716747-g_n.jpg
3.0,4,0.0,772f1e896ac6370cd5f651e746dc6bfdaf837e6a.jpg,4714221105456,https://pic.pimg.tw/lohas365/1653833055-476966241-g_l.jpg
3.0,4,0.0,674afb1b45a9065d5402da77ef3f8f8dd2d24cf2.jpg,http://www.bab.com.tw/joinus.php,https://pic.pimg.tw/lohas365/1653834361-775831918-g_l.jpg
3.0,4,0.0,674afb1b45a9065d5402da77ef3f8f8dd2d24cf2.jpg,4714221100895,https://pic.pimg.tw/lohas365/1653834361-775831918-g_l.jpg
3.0,4,0.0,a8c9df0df94a0da867cade49c7a70b15c6452730.jpg,"SMSTO:1922:場所代碼：2852 1802 2493 766
本次簡訊實聯限防疫目的使用。",https://pic.pimg.tw/jocelynbaby114/1625495694-587413832-g_n.jpg
3.0,4,0.0,4c5272c2c93943177d042720abf79ea85973e1a6.jpg,U2 0000001869226 001,https://pic.pimg.tw/emilee2216/1653660808-146842039-g_n.jpg
3.0,4,1.0,0f43787fc2f3ec1f4a6f788788c79911092b57b2.png,https://reurl.cc/O0ZMyA,https://www.goyourlife.com/images/banner/0823rejectCopy.png
3.0,4,1.0,2a420129767f12cc790aaaa90950fd2aa6da7952.png,https://reurl.cc/O0ZMyA,https://www.goyourlife.com/images/banner/0823rejectCopy_RWD.png
3.0,4,1.0,c7091e65c5067e918179c7ba8177265a52d055aa.png,https://line.me/R/ti/p/hfcrDRet4u,https://www.goyourlife.com/images/banner/0519stopService.png
3.0,4,1.0,ec36cf7bb922b76f2886c01f7a90f1dcb3ebff1d.png,https://line.me/R/ti/p/hfcrDRet4u,https://www.goyourlife.com/images/banner/0519stopService_RWD.png
3.0,4,0.0,7ed9c029d3f34a81007d84ad8c191aa8cc92d892.png,https://line.me/R/ti/p/hfcrDRet4u,https://qr-official.line.me/L/hfcrDRet4u.png
3.0,4,1.0,cd41c77a5373b5d5bd18779175b5569ffd435cf6.png,https://line.me/R/ti/p/Nps-vu1QiQ,http://www.papagoinc.com/images/index/papago-0209.png
3.0,4,1.0,0d4c5a20a64489fa27e8a568ccfbac12ac1a561d.png,https://line.me/R/ti/p/Nps-vu1QiQ,http://www.papagoinc.com/images/index/qrcode.png
3.0,4,0.0,3a5809c4ef9fab7277bc73d413d80fc1f2826b7e.jpg,4713302911061,https://pic.pimg.tw/youwin721/1647455134-1223735688-g.jpg
3.0,4,0.0,2e9add7899b4bf442b493aadf496ff768b408697.jpg,http://polar.fjallraven.com/contestant/?id=826,https://pic.pimg.tw/ej2009eg/1495628502-1578743874_n.jpg
3.0,4,0.0,cb0b03d5bb6a88883adba5f2d15b2f7ef2c901fd.jpg,http://line.me/ti/p/xneSy5cqSz,https://pic.pimg.tw/kangkang1107/1431835431-2511265836_n.jpg
3.0,4,0.0,921765a1f745975e1da1f1bfca39c8318b004f5c.jpg,http://eraser0713.pixnet.net/blog/category/list/3043495,https://pic.pimg.tw/eraser0713/1536215355-1657554140_n.jpg
