Datetime,Tag,Tweet_id,image_name,image_urls,decode_url
2022-08-02 07:28:21+00:00,#premium,1554368490601009154,FZI55X7UIAAUVMZ,https://pbs.twimg.com/media/FZI55X7UIAAUVMZ?format=jpg&name=large,https://line.me/R/ti/p/%40vmw0172l
2022-07-31 19:30:00+00:00,#premium,1553825323233468416,FY-qM77aUAEJLKg,https://pbs.twimg.com/media/FY-qM77aUAEJLKg?format=jpg&name=large,https://wa.me/message/6UP5PY2NHVVVG1
2022-07-30 15:37:00+00:00,#premium,1553404298540814336,FY2DgQUX0AMnGXD,https://pbs.twimg.com/media/FY2DgQUX0AMnGXD?format=jpg&name=large,055301
2022-07-29 06:25:08+00:00,#premium,1552903031439536128,FY0FEkJUYAI-Mbj,https://pbs.twimg.com/media/FY0FEkJUYAI-Mbj?format=jpg&name=large,https://line.me/R/ti/p/%40vmw0172l
2022-07-28 13:04:47+00:00,#premium,1552641216654688258,FYwW8_3VsAA30l0,https://pbs.twimg.com/media/FYwW8_3VsAA30l0?format=jpg&name=large,https://line.me/R/ti/p/%40vmw0172l
2022-07-26 04:40:09+00:00,#premium,1551789447548526593,FYkQRx3UIAEhohM,https://pbs.twimg.com/media/FYkQRx3UIAEhohM?format=jpg&name=large,https://line.me/R/ti/p/05J-VOEvIP
2022-07-26 02:30:00+00:00,#premium,1551756693029150721,FYarpkwaIAESXIL,https://pbs.twimg.com/media/FYarpkwaIAESXIL?format=jpg&name=large,https://wa.me/message/6UP5PY2NHVVVG1
2022-07-25 08:33:10+00:00,#premium,1551485700175847424,FYf8BEeUIAA3bNe,https://pbs.twimg.com/media/FYf8BEeUIAA3bNe?format=jpg&name=large,https://line.me/R/ti/p/%40vmw0172l
2022-07-25 02:30:00+00:00,#premium,1551394305062969345,FYBrcnZaQAARZG-,https://pbs.twimg.com/media/FYBrcnZaQAARZG-?format=jpg&name=large,https://wa.me/message/6UP5PY2NHVVVG1
2022-07-24 04:15:01+00:00,#premium,1551058347024994304,FYZ3VxtUcAAVSgZ,https://pbs.twimg.com/media/FYZ3VxtUcAAVSgZ?format=jpg&name=large,https://line.me/R/ti/p/%40vmw0172l
