layer,category,indomain,image_name,decode_url,image_urls
3,7,1,c9fa4fc150880521faf5dd6180dbbccbe8cb0eb8,https://www.ntbsa.gov.tw/,https://www.ntbsa.gov.tw/images/c2c5e39a792a425796135886abc7c72f?imgKey=OzddXOTSs3GMza%2FlmmkBNU43gD0oM2rURJV%2FpciER5XbIpSIc4kS88C9JV4XEDjxBvCYoSL1jrQ%3D
3,7,1,dfe0845da9faefc963f1dca79b3e8024880cdfed,https://tainan.fastez.net/index,https://www.ntbsa.gov.tw/images/c2c5e39a792a425796135886abc7c72f?imgKey=OzddXOTSs3GMza%2FlmmkBNUYVyOdcPJg%2B%2BBPoRMU00h1s%2FHcTPawKRBjAob4g0wgSBvCYoSL1jrQ%3D
3,7,1,528113d932b02ac7666ef51f625cd757f13de0d2,https://e-inv.ntbsa.gov.tw/,https://www.ntbsa.gov.tw/images/c2c5e39a792a425796135886abc7c72f?imgKey=OzddXOTSs3GMza%2FlmmkBNRq8cOxD4nU%2FJ2if3CT54A0yTcLWWe%2BXDUrXPpyIqcqa95qF2sIKm%2FU%3D
3,7,1,10e3a65f6fe5f63c8e3fcde5c5da76ffe8a26244,Q,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dw855a262d/products/D70010000002609/squareHeroBanner/8a1b788301e5a000a47d35b31dcd7e4e7e05df8f7ba3473dd8633237da37c2fc.jpg?sw=990&strip=false
3,7,1,a41c7297472ffce870714f067b0011e5bd2c7877,NJKN	02	4c1b6a3996074b3992f77a72ccbb30bb1531383565871,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dw6a8b7262/products/D70010000002609/screenShot/5fbfe21ea1361aa6873b75e5bc42f0da6fc4686009baa37aac307ff2c1c12267.jpg?sw=1368&strip=false
3,7,1,b425fb15ddbd619fe8f74c739a52d5438f4ac5b3,NJKN	02	ee7996bb4859460e93ca4051a87610891531370507232,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dwb426a8e6/products/D70010000002609/screenShot/e5839690663508bb47ffd64baa48ab30a528667efdd20271da5ec3f68b1bde1a.jpg?sw=1368&strip=false
3,7,1,9c7a7bcac12916db45c5a708af0fccc0473959a2,http://www.cero.gr.jp/,https://www.cero.gr.jp/files/qr/qr.png?1660049169
3,7,0,8a6ee98caf60eac9181f15c5a9fe7836b4c7b32d.jpg,,https://i.ytimg.com/vi/WkEMClZ1Qog/maxresdefault.jpg
3,7,1,a647dac2a75167f7efdbfe644bceaa0dc7bfb095.jpg,https://itunes.apple.com/us/app/%E7%B5%B1%E4%B8%80%E7%99%BC%E7%A5%A8%E5%85%8C%E7%8D%8E/id1445981329?l=zh&ls=1&mt=8,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/DM2.jpg
3,7,1,a647dac2a75167f7efdbfe644bceaa0dc7bfb095.jpg,https://play.google.com/store/apps/details?id=tw.gov.invoice,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/DM2.jpg
3,7,1,a204b255fab48212252d8c8a0ffacdf97d773320.jpg,https://www.einvoice.nat.gov.tw/APCONSUMER/BTC501W/,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/ExclusiveAward_11103_L.jpg
3,7,1,a204b255fab48212252d8c8a0ffacdf97d773320.jpg,https://itunes.apple.com/tw/app/%E7%B5%B1%E4%B8%80%E7%99%BC%E7%A5%A8%E5%85%8C%E7%8D%8E/id1445981329?mt=8,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/ExclusiveAward_11103_L.jpg
3,7,1,a204b255fab48212252d8c8a0ffacdf97d773320.jpg,https://play.google.com/store/apps/details?id=tw.gov.invoice,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/ExclusiveAward_11103_L.jpg
3,7,1,851aa09e8ad2c69aa40249af8db0485c04270f0d.jpg,/17MEWYP,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/AppleWallet-06.jpg
3,7,1,4c4af82216e5f3bccf3e27c2ecac1b705c1e6482.jpg,/17MEWYP,https://www.einvoice.nat.gov.tw/ein_upload/html/ESQ/images/AppleWallet-07.jpg
3,7,1,cb0a51adb92199d90d23d61b48f90c404e88f308,https://www.einvoice178.nat.gov.tw/,https://www.ntbt.gov.tw/images/94d7f74ca8744dd4a86f292a8ef73a98?imgKey=OzddXOTSs3GMza%2FlmmkBNTThJgTM0gR%2FZul4%2FsHIrSFT%2FfvLvZn%2Br%2FP094uAFdbqBvCYoSL1jrQ%3D
3,7,1,551af00dc533753fc673d28dede58ddf23299816,https://taxevideo.ntbt.gov.tw,https://www.ntbt.gov.tw/images/94d7f74ca8744dd4a86f292a8ef73a98?imgKey=OzddXOTSs3GMza%2FlmmkBNaMDPkbtoT3e5gD2ANBVdGea2r7pL2tuxn3LVEpuryzCBvCYoSL1jrQ%3D
3,7,1,c2e296e95c216dad7f923cb29d6dc8593382a4e5,https://111ntbk.weebly.com/,https://www.ntbk.gov.tw/images/6b8565feaf4b408bb40e815003acd7e5?imgKey=OzddXOTSs3GMza%2FlmmkBNVQuoPo%2BTWERmBKL1HLnEF%2BXdAN0UYGBatqhBxXhCsr1BvCYoSL1jrQ%3D
3,7,1,1d9cd0b0435c71bbf2e9de984ef8b57da9669e5c,https://www.mof.gov.tw/covid19/singlehtml/1620ad619b1a4d7e836fed01a72b78e9?cntId=a97313a672c84279934501eafc7800e8,https://www.ntbk.gov.tw/images/6b8565feaf4b408bb40e815003acd7e5?imgKey=OzddXOTSs3GMza%2FlmmkBNXEwzSK0dqTzeAYvJWPlBii9GZ6x%2B5Wf8GdRPkYu3OOPBvCYoSL1jrQ%3D
3,7,1,730754c79e325e4e4b78818165a52f49e8100794,https://www.etax.nat.gov.tw/etwmain/etw109w,https://www.ntbca.gov.tw/images/cc93edceec044364b6e97bd821572372?imgKey=OzddXOTSs3GMza%2FlmmkBNXV3yG4JwoyFtAXhASkUXS8gbDvIDNdN7aT%2BdZDzhIeoBvCYoSL1jrQ%3D
3,7,1,e4a4c63ba56100ba0a8b824f15268d6f3bc85caf,https://www.einvoice178.nat.gov.tw/,https://www.ntbca.gov.tw/images/cc93edceec044364b6e97bd821572372?imgKey=OzddXOTSs3GMza%2FlmmkBNVACxX8azs5xOCzBRRkvAbQ3JrIpV50x4iy7ol2ECPL%2FBvCYoSL1jrQ%3D
3,7,1,195c216e96030dd934b0ebb1bbe3f9eab2fea5ea,http://sunshine.cy.gov.tw/cp.aspx?n=474&s=194&state=CF24E5FBE200139D,https://www.ntbna.gov.tw/images/135e7105728f48d6a1425c5d0791cf2a?imgKey=OzddXOTSs3GMza%2FlmmkBNYs0yy4Gf%2Fdy%2BPsHFTpBo7JhELOosfFPvvHOk81DD3VS95qF2sIKm%2FU%3D
3,7,1,195c216e96030dd934b0ebb1bbe3f9eab2fea5ea,https://reurl.cc/DdQydm,https://www.ntbna.gov.tw/images/135e7105728f48d6a1425c5d0791cf2a?imgKey=OzddXOTSs3GMza%2FlmmkBNYs0yy4Gf%2Fdy%2BPsHFTpBo7JhELOosfFPvvHOk81DD3VS95qF2sIKm%2FU%3D
3,7,0,dcfc05909a3ac6d87d92c8b52a06fe1530aae2c4.jpg,,https://image.api.playstation.com/vulcan/img/rnd/202010/1614/uMi6n0fAToiraBPWKGdJS095.jpg
3,7,1,534b4aa75bcdd5367140ea559c4d7bf77e6c4565.png,http://weixin.qq.com/r/_ihKUsrEa5cUrY4x933o,http://www.beian.gov.cn/img/new/erweima.png
3,7,0,74801636c13e1a9e539aaeedd0944c6659983aa7.png,947732,https://image.api.playstation.com/vulcan/ap/rnd/202206/0311/OKlhgrr8OazNMlGQWhkMkfrb.png
3,7,1,3778350a7f487adaa6a7401a2d9e5defb52bf491,84200933,https://www.sony.com.tw/image/897c39312ae979584436908fc422f112?fmt=png-alpha&wid=720
3,7,1,985a1e736c7792005aed0ff6a58b03ee08a29081.png,https://www.gamecity.ne.jp/manual/t2wNiSht/ps/cht/,https://www.gamecity.ne.jp/manual/t2wNiSht/ps/cht/images/common/qr.png
3,7,0,fb1148ac4698ef6fc056a573096c33bbbcf086b9.jpg,http://dropbox.com/go?no_pii_srcid=qr_mobile,https://aem.dropbox.com/cms/content/dam/dropbox/warp/en-us/qr-code/mobile_qr_code.png.transform/80q/img.jpg
3,7,1,b643edc7c4e57a9b336bc12079f99bf56995ad88.png,https://lin.ee/86c4z9y,https://www.aniplex.co.jp/line/img/img_qr.png
3,7,1,71917d51566c6bfd2e5831a26a3666abc3865c7a,https://www.youtube.com/watch?v=8K5HSEATCjg,https://www.aniplex.co.jp/lineup/anime/tokyo24project/SYS/CONTENTS/dc0285d9-0cf6-4507-9fe1-7e68da4cd5ae/w776
3,7,1,b76d0d791b80165595865dcd23a301a54f91628b.png,000827,https://pro.sony/s3/2021/07/27120444/UWPD-Wireless-microphone-related-product.png
3,7,1,a0eb9e2cc846cb1b9c0f51479555ff2503e8e6a2.png,https://line.me/R/ti/p/@playstation?from=page,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAPoAAAD6AQAAAACgl2eQAAACpElEQVR4Xu2YQY6zMAyFjViw5Ai5SXsxJJC4WLlJjsCSBar/9zkzLZrFbMf61SwYRL6REvf52Yn57+NhP7/8GB+gjQ/QRhbgNI2pHDfr/bjvsw9Pm52PJRGgv/tcj9u4um++2LBBtYk8gHX7ZK611+GhxR93X11vUzZgrnb3pQzP0TX2qWQEJh5WBub8MZ75APQgveotHsPGo02kAVpmSarXxzWzEgAxTjuIt97WqngzFyMRQFIdnXtVqL1KucostpIIqP6USn3DA7agdllq99JDBkBRvum31xdFeVOU7S40jCoPoNhCKd/7arcx3EBuGuafCFBsrXmUjKBvvHz1/VskAFTNx6UtW2+nIQ87sIRcgFqOSKVoQ8zGtWpq9jwAKx4Vb2vFHSOVfC+7yAC4a+2R+SpJeLyUG5FnKg1QrSOzNjmTkfRUI+NbyQOcmJIy37R2NR8COnWdR0u0LEC4PX4UbWZkljYRaCaAzKoSxeyR+UYF9UvqJQDOqJZtrpX5qFBv0WYAHJVGZuH7irekwCFIj0QA1XKhV+8rHmBD/BOWmgdQZim2uGnk2EyHtJiFPNIATr6f2sUYDfFk327wLu5/D5xxoDB6OWhHD1MhvTwPEL36SYcZObai1552/i2YvwcwpejVd25fcHs0fBVMCkBS0BcJgKTC8q0pt2QCYhftEPRk7cgXX80EcGfgHCeV9DHQa1zLZAKizQyj57hLyZy+dpYGiEG8tRWnoSPHil+qfwLgJLpSqWGkjzE8yujfGWmAwmWg0XBSkqYio5IUHq9eLgdgXGCyAR19WplnvPuoNAD2iUftMbe0W8JsQMVDSapeDadOGobvZwK4ZaWNW+nqlF7cc+Crr10kAAguDTtzUdw5E131kAD4dXyANj5AG/8J8A/yeJiu/ytROQAAAABJRU5ErkJggg=="
3,7,0,42443dc8128bf94556a159b5db2e102cb95c6f40.jpg,https://pro.sony/en_SG/2021-asia-pulse?cmp=eml-f21-psg-10056,https://s3.amazonaws.com/pr-prd-live-dolphin-upload-cfn/sites/238/2021/06/25103417/time-table.jpg
3,7,1,90b157535496c01f1105d0387bfa56cc2cb539c7.jpg,http://www.gamerating.org.tw/,https://www.gamerating.org.tw/UploadImage/ADMain/637320585329763043_index_banner.jpg
3,7,1,367738d1b4bf2916a3a1778f466eadc8fc30ae88.png,https://bnc.lt/YUMk/qYTQAed0Lv,https://www.104.com.tw/jobs/main/static/img/app_orcode.png
3,7,1,2ecaf2d546771d69dd03555016a64d7582b30628,Q,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dw294dc95c/products/D70010000002609/squareHeroBanner/8a1b788301e5a000a47d35b31dcd7e4e7e05df8f7ba3473dd8633237da37c2fc.jpg?sw=990&strip=false
3,7,1,027eb410beca18a255025e4701bab1c5d311fdbb,NJKN	02	4c1b6a3996074b3992f77a72ccbb30bb1531383565871,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dwa4f3a353/products/D70010000002609/screenShot/5fbfe21ea1361aa6873b75e5bc42f0da6fc4686009baa37aac307ff2c1c12267.jpg?sw=1368&strip=false
3,7,1,79bdc11f7163f093157ae8d11ded6f5f7d8d2c8a,NJKN	02	ee7996bb4859460e93ca4051a87610891531370507232,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dw90776ba0/products/D70010000002609/screenShot/e5839690663508bb47ffd64baa48ab30a528667efdd20271da5ec3f68b1bde1a.jpg?sw=1368&strip=false
3,7,0,d8a9c4437924a5c989de10d90f3550138fe1fe1c,588739,https://hbomax-images.warnermediacdn.com/images/GWPUl4QPD6Z2-hAEAAABB/tile.jpeg?size=1280x720&format=jpeg&partner=hbocom&v=8705127f5ee7667efa11f86c13ebb168&productCode=hbomax&host=artist.api.cdn.hbo.com&w=1200
3,7,0,91620580c67c6daed2365d4d2bc16797c9cb0527,843339,https://hbomax-images.warnermediacdn.com/images/GYVt_iwMcogvCCgEAAAAQ/tile.jpeg?size=1280x720&format=jpeg&partner=hbocom&v=d90c41caa45b826892935341409119d9&productCode=hbomax&host=artist.api.cdn.hbo.com&w=1200
3,7,1,47247c6db81b64566787ee936fd9a548ee7047ba,http://www.cero.gr.jp/,https://www.cero.gr.jp/files/qr/qr.png?1657987096
3,7,1,00d3c18d6963dbdad3c449d064410f36ff183e73,796033,https://store-jp.nintendo.com/dw/image/v2/BFGJ_PRD/on/demandware.static/-/Sites-all-master-catalog/ja_JP/dwc2f815e8/products/VM_NSJ_8_AHAA3/heroBanner/51522b80a15bf1616ae6368ce1a8c7ae659b0398986d5aa66de15b4a77b19ba6e39b9faffe9e4c496153b39223ccd8005af126f6ba91a81a7f43b39f3578d75a.jpg?sw=550&strip=false
3,7,1,ee8d8a7b8b93647bfdb62f00ba9047cbc5474dde,http://www.cero.gr.jp/,https://www.cero.gr.jp/files/qr/qr.png?1658115610
3,7,0,f268a51ef3c07e23602c5439d2a33fa3bc64b653.jpg,,https://media-s3-us-east-1.ceros.com/thr/images/2022/05/25/964cc7e1a1a302641eee81222fd86a51/pelacasemonarch-butterfly-ip13-seashell-1.jpg
3,7,1,738444ecaeabb34c5184962bd8c4ded7294ab0c3,442183,https://www.hollywoodreporter.com/wp-content/uploads/2022/07/Stranger-Things-Gender-Neutral-Pullover-Hoodie-2-EMBD-2022.jpeg?w=1500
3,7,1,c14da1d412457efae5089b593b3bcc9e99e3eb3b,0700304154040,https://cdn.shopify.com/s/files/1/0530/8517/5981/products/puzzle-5_1400x.png?v=1620303164
3,7,1,f463810191acde817eee74ef3087e25805856d0b,0700304154248,https://cdn.shopify.com/s/files/1/0530/8517/5981/products/91JpJ44oGkL.-AC-SL1500_1400x.jpg?v=1618236545
3,7,0,31b710d53396b9bfaf9919cb974efb2124f60c48,910275,https://media.vanityfair.com/photos/62d17ed9585902e2bfc961f4/1:1/w_1600%2Cc_limit/1347003078
3,7,1,5427c4959b0c8929cb0cb1d1ff99e5f0405a6ce6.jpg,cmVzdgRJTawQJreqszeGzlrKGbq/MEX8SuRz+sFR7r/+Y5NEhK5x3aZ5AQAAgJXmpnkBAADADAKneQEAAAEAAAAAsEaKOKjsUDresjffNrK9n9Q3Z2GECrj4IenM1uD0eaPjXw==,https://themeparks.com.au/-/media/project/themeparks/assets/app/updateddec2020/48-vrtpd2112881-vq-05.jpg
3,7,1,396ee0542e74aa5237dec54acf0941e4fec1c566.jpg,976340,https://movieworld.com.au/-/media/project/movieworld/assets/wb-showcase/batman-legacy/48-wbmwd2201050-monarchtheatre.jpg
