layer,category,indomain,image_name,decode_url,image_urls
2,6,1,816ef49b497379b2e88b18df8827f04911456d90.png,http://24h.m.pchome.com.tw/appget.php,https://fs-c.ecimg.tw/img/activity/v1/AC80536/AC80536993/assets/img/QRCode2.png
2,6,1,47a35482a250ba7d865e3bd0cba477f9057c15f0.png, https://lihi.cc/quUCK,https://shopping.friday.tw/event/20180528_rebate/images/QR_ios.png
2,6,1,1598af02e5aa83ce2c34ae176ce3f33e2c2968c0.png,https://lihi.cc/IsU0E,https://shopping.friday.tw/event/20180528_rebate/images/QR_android.png
2,6,0,cf570a1fea886be44306d4d43feff90870561cba.jpg,https://reurl.cc/oLyM8v,https://photo.sogo.com.tw/images/sogoapp_2022.jpg
2,6,0,882cc046751fa196ccb149723e974904ae826b0d.jpg,485981,https://s3-ap-northeast-1.amazonaws.com/ac.ezimport.co.jp/index/2017/images/bid-category/car/Auto-accessory/Auto-accessory/Auto-accessory-01.jpg
2,6,1,88ecf46338638bc8f526b4f19c43150acd8182f7.png,https://apps.apple.com/tw/app/360-kids-watch/id1471296149,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/marketing/boyan/digital-service/360kidswatche2/ios-qrcode.png
2,6,1,8f3de4e77dd7e31eba43d94cc5361037079e2927.png,https://play.google.com/store/apps/details?id=com.qihoo.kids.watch.intl,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/marketing/boyan/digital-service/360kidswatche2/android-qrcode.png
2,6,1,0b52ea7efd788e034dd9065724f57775068e0d63.png,https://play.google.com/store/apps/details?id=net.fetnet.fetvod,https://video.friday.tw/img/qr_android.png
2,6,1,1cb9296c80caf20520c3650b871aca204ac3edc6.png,https://itunes.apple.com/tw/app/friday%E5%BD%B1%E9%9F%B3/id1027671676?l=en&mt=8,https://video.friday.tw/img/qr_iphone.png
2,6,1,043519f3205a1427d4b055b08152fb446e46cc66.png,https://line.me/R/ti/p/%40716gnlwh,https://www.bibian.co.jp/event/lazybag/images/Lazy-bag-5/Lazy-bag-5-4.png
2,6,1,da1235f89d160cdade9f1e45c0748e880b7b2e45,https://cpc.ey.gov.tw/Page/80CCBC4EBF4F77C8,https://cpc.ey.gov.tw/File/2C3DADA7587E1075
2,6,0,578910003c8c975487342c614f3fc66693e4dff0.jpg,4549526199677,https://dulu5budzucsb.cloudfront.net/bibian/bid/202206/101/k1012482029_img_1.jpg
2,6,0,08addaea91b5c0086d55a0438ae0e56c79c7d98c.jpg,4549526199677,https://dulu5budzucsb.cloudfront.net/bibian/bid/202206/101/k1012482029_img_2.jpg
2,6,0,515a7a99f0a15fd7601bcbf2fc841af822bfc64a.jpg,241077075,https://dulu5budzucsb.cloudfront.net/bibian/bid/202207/104/k1049796143_img_7.jpg
2,6,1,a4e7f6f9d543ec3c9586216b12e6bd05c970009c.png,http://24h.m.pchome.com.tw/appget.php,https://fs-e.ecimg.tw/img/activity/v1/AC80536/AC80536993/assets/img/QRCode2.png
2,6,1,24eb51ec22476239b479d067e8d0b550ed4067a5.jpg,/1AA2BB3,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/marketing/jing/invoice-info/demo-code.jpg
2,6,0,4102150549a405d2ca95ee63a40a5365f0210d23.gif,http://goo.gl/3U3yej,http://img.twmsp.com/imos/gif/model/imosmodel.gif
2,6,1,1e6e65ee6d6111332114d6e2a32912064b78dd15.jpg,https://play.google.com/store/apps/details?id=com.fetself,https://www.fetnet.net/content/dam/fetnet/user_resource/ebu/images/help-center/qr-android.jpg
2,6,1,15cbc5fdc59430cd044bd45480d2bdc00162601b.jpg,https://apps.apple.com/tw/app/%E9%81%A0%E5%82%B3%E8%A1%8C%E5%8B%95%E5%AE%A2%E6%9C%8D/id568831223,https://www.fetnet.net/content/dam/fetnet/user_resource/ebu/images/help-center/qr-ios.jpg
2,6,1,5170ce12c2c84894a210d47038551c7ce9bb7ce1.png,https://ranking.energylabel.org.tw/product/Approval/list.aspx,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/life-circle/tech/2022/04/household-appliances-tax-refund/1.png
2,6,1,01a09d80885125bed8569fb30bf6af51725a9b45.png,https://www.etax.nat.gov.tw/etwmain/tax-info/purchase-energy-saving-appliance-reduced-commodity-tax-refund-area,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/life-circle/tech/2022/04/household-appliances-tax-refund/3.png
2,6,1,f72c7298e79c048a009a193be66257b805e25b06.jpg,https://play.google.com/store/apps/details?id=com.fetself,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/life-circle/apppromotion/apppromotion-2106/qr-android.jpg
2,6,1,7ba1366ac8de914b85ebb4cb6464ef5a6bd61939.jpg,https://apps.apple.com/tw/app/%E9%81%A0%E5%82%B3%E8%A1%8C%E5%8B%95%E5%AE%A2%E6%9C%8D/id568831223,https://www.fetnet.net/content/dam/fetnet/user_resource/cbu/images/life-circle/apppromotion/apppromotion-2106/qr-ios.jpg
2,6,1,5da31001db7cd8f8e0ed30e4af11d1baed445742.jpg,https://itunes.apple.com/tw/app/%E4%BA%9E%E6%9D%B1%E8%AD%89%E5%88%B8-e%E6%8C%87%E8%B3%BA/id373454729?mt=8,https://www.osc.com.tw/images/app_qrcode.jpg
2,6,1,5da31001db7cd8f8e0ed30e4af11d1baed445742.jpg,https://play.google.com/store/apps/details?id=com.osc&hl=zh_TW,https://www.osc.com.tw/images/app_qrcode.jpg
2,6,1,17a50cbe016621b75be642fa97ab616da421df18.jpg,http://bit.ly/31W4TP8,https://magazine.feg.com.tw/magazine/upload/homepage/homepage_20200624005.jpg
2,6,1,ae75610d422212674abcbdb37c349fbbdc59c9e6.png,https://ateamma01.feg.com.tw/magazine/download.html,https://magazine.feg.com.tw/magazine/tw/images/qrcord.png
2,6,1,32a0e514045955a9596d26c5b55bbf95d13214fa.jpg,https://play.google.com/store/apps/details?id=plus.H5EFBE2D2,https://magazine.feg.com.tw/magazine/tw/images/google-play.jpg
