exist,shorturl,Datetime,Tag,Tweet_id,image_name,decode_url,unshorten_url,image_urls
True,False,2022-07-03 17:17:42+00:00,#QRcode,1.5436451671813366e+18,FWwhGOXWYAIxyM-,https://m.me/chatbotartiste?ref=jacobcollier,https://m.me/chatbotartiste?ref=jacobcollier,https://pbs.twimg.com/media/FWwhGOXWYAIxyM-?format=jpg&name=large
True,False,2022-06-28 17:43:47+00:00,#QRcode,1.5418397954749112e+18,FWW2nSKX0AEE7bw,https://linktr.ee/JayBarto?utm_source=qr_code,https://linktr.ee/JayBarto?utm_source=qr_code,https://pbs.twimg.com/media/FWW2nSKX0AEE7bw?format=png&name=large
True,True,2022-06-25 18:42:25+00:00,#QRcode,1.5407673855812608e+18,FWHnkOhVsAEQSsi,http://bit.ly/CYANART?r=qr,https://accounts.google.com/v3/signin/identifier?dsh=S420371511%3A1662291108364240&continue=https%3A%2F%2Fdocs.google.com%2Fpresentation%2Fd%2F17oZfwkcdG4Sr703LdcHARLVu3pryMrENTDJqqmiATQA%2Fpresent%3Fusp%3Ddrivesdk&followup=https%3A%2F%2Fdocs.google.com%2Fpresentation%2Fd%2F17oZfwkcdG4Sr703LdcHARLVu3pryMrENTDJqqmiATQA%2Fpresent%3Fusp%3Ddrivesdk&ltmpl=slides&osid=1&passive=1209600&service=wise&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQN2RmXWZXbO55l257Gk7ppNk8BHqaQBscl9brg7b-6zGn8uNN7l00TmDxiZVBUBbAT_1KQ0g4huJA,https://pbs.twimg.com/media/FWHnkOhVsAEQSsi?format=png&name=large
True,False,2022-06-24 12:51:48+00:00,#QRcode,1.5403167637867766e+18,FWBNzDgWQAITQor,https://forms.office.com/Pages/ResponsePage.aspx?id=v1djRS8B50i6OlCFMUxge9JWb1tXU8RPn1DI9RyaB7FURFlUTjNVRVpJNkxLNDVISjRKWk5YUElBVS4u&qrcode=true,https://forms.office.com/Pages/ResponsePage.aspx?id=v1djRS8B50i6OlCFMUxge9JWb1tXU8RPn1DI9RyaB7FURFlUTjNVRVpJNkxLNDVISjRKWk5YUElBVS4u&qrcode=true,https://pbs.twimg.com/media/FWBNzDgWQAITQor?format=jpg&name=large
True,False,2022-06-23 11:29:27+00:00,#QRcode,1.5399336514706678e+18,FV7xejRXkAAVBPm,https://linktr.ee/roundthehaybale?utm_source=qr_code,https://linktr.ee/roundthehaybale?utm_source=qr_code,https://pbs.twimg.com/media/FV7xejRXkAAVBPm?format=jpg&name=large
True,False,2022-06-18 21:21:19+00:00,#QRcode,1.538270659343696e+18,FVkHbcKWQAEKKaE,https://qrco.de/bd6mxY,https://qrco.de/bd6mxY,https://pbs.twimg.com/media/FVkHbcKWQAEKKaE?format=jpg&name=large
True,False,2022-06-18 01:11:36+00:00,#QRcode,1.5379662253591388e+18,FVf0CEuVsAEjujI,https://linktr.ee/MetalFoot,https://linktr.ee/MetalFoot,https://pbs.twimg.com/media/FVf0CEuVsAEjujI?format=png&name=large
True,False,2022-06-17 20:17:57+00:00,#QRcode,1.5378923257240248e+18,FVev5ckVEAcDt2Z,https://qrco.de/bd6m15,https://qrco.de/bd6m15,https://pbs.twimg.com/media/FVev5ckVEAcDt2Z?format=jpg&name=large
True,False,2022-06-15 08:01:41+00:00,#QRcode,1.5369822627173335e+18,FVR1ORVXsAAo6yD,https://linktr.ee/RLCesports,https://linktr.ee/RLCesports,https://pbs.twimg.com/media/FVR1ORVXsAAo6yD?format=png&name=large
True,False,2022-06-14 15:11:36+00:00,#QRcode,1.5367280652120392e+18,FVOM94EWYAMDhAY,https://qrco.de/bd5TDd,https://qrco.de/bd5TDd,https://pbs.twimg.com/media/FVOM94EWYAMDhAY?format=jpg&name=large
True,False,2022-06-08 15:00:04+00:00,#QRcode,1.5345508367638282e+18,FUvR2eWX0AMqdjy,https://qrco.de/bd5Nv8,https://qrco.de/bd5Nv8,https://pbs.twimg.com/media/FUvR2eWX0AMqdjy?format=jpg&name=large
True,False,2022-06-07 23:08:40+00:00,#QRcode,1.5343114084012728e+18,FUr35b6X0AQjTZw,https://flowcode.com/p/eiAHk5fmx,https://flowcode.com/p/eiAHk5fmx,https://pbs.twimg.com/media/FUr35b6X0AQjTZw?format=jpg&name=large
True,False,2022-06-06 22:25:42+00:00,#QRcode,1.5339382071293215e+18,FUmkq4CXoAIywXB,https://linktr.ee/BarroomBets?utm_source=qr_code,https://linktr.ee/BarroomBets?utm_source=qr_code,https://pbs.twimg.com/media/FUmkq4CXoAIywXB?format=jpg&name=large
True,False,2022-06-03 17:38:00+00:00,#QRcode,1.5327786416330342e+18,FUWFfxUX0AIDcgy,https://linktr.ee/Raci.Ti,https://linktr.ee/Raci.Ti,https://pbs.twimg.com/media/FUWFfxUX0AIDcgy?format=jpg&name=large
True,False,2022-06-03 16:40:24+00:00,#QRcode,1.532764146399322e+18,FUV3u2eWYAI-O8D,https://flowcode.com/p/1v1COF65o,https://flowcode.com/p/1v1COF65o,https://pbs.twimg.com/media/FUV3u2eWYAI-O8D?format=jpg&name=large
True,False,2022-06-03 08:31:35+00:00,#QRcode,1.5326411303613727e+18,FUUI-ahWQAAZrkk,https://linktr.ee/DCNSTUDIO,https://linktr.ee/DCNSTUDIO,https://pbs.twimg.com/media/FUUI-ahWQAAZrkk?format=jpg&name=large
True,False,2022-06-02 18:50:20+00:00,#QRcode,1.5324344580197786e+18,FURNAkmXEAAlif5,https://flowcode.com/p/AcJKqE8N3,https://flowcode.com/p/AcJKqE8N3,https://pbs.twimg.com/media/FURNAkmXEAAlif5?format=jpg&name=large
True,False,2022-06-01 01:30:03+00:00,#QRcode,1.5318102735474565e+18,FUIVU2yWUAAMAuq,https://qrco.de/bcP1CA,https://qrco.de/bcP1CA,https://pbs.twimg.com/media/FUIVU2yWUAAMAuq?format=jpg&name=large
True,False,2022-05-31 09:28:07+00:00,#QRcode,1.531568194015613e+18,FUE5JfWWIAIUegJ,http://l.ead.me/bauXu2,http://l.ead.me/bauXu2,https://pbs.twimg.com/media/FUE5JfWWIAIUegJ?format=png&name=large
True,False,2022-05-31 04:35:14+00:00,#QRcode,1.5314944869451858e+18,FUD2HJOXsAIzuj6,https://linktr.ee/Pr3moSmallCircle,https://linktr.ee/Pr3moSmallCircle,https://pbs.twimg.com/media/FUD2HJOXsAIzuj6?format=jpg&name=large
True,False,2022-05-30 04:34:26+00:00,#QRcode,1.5311318979416105e+18,FT-sWC_UsAE9V_E,https://linktr.ee/PaulDuke316?utm_source=qr_code,https://linktr.ee/PaulDuke316?utm_source=qr_code,https://pbs.twimg.com/media/FT-sWC_UsAE9V_E?format=jpg&name=large
True,False,2022-05-29 10:03:29+00:00,#QRcode,1.5308523198725652e+18,FT6uERvXoAEUoP5,https://drive.google.com/file/d/1DmOcok4WBjtTaqTlEccMHT_-ObuHxBa6/view?usp=sharing,https://drive.google.com/file/d/1DmOcok4WBjtTaqTlEccMHT_-ObuHxBa6/view?usp=sharing,https://pbs.twimg.com/media/FT6uERvXoAEUoP5?format=jpg&name=large
True,False,2022-05-28 15:37:02+00:00,#QRcode,1.5305738726968975e+18,FT2w00_XwAEppo6,https://qrco.de/bd3aLR,https://qrco.de/bd3aLR,https://pbs.twimg.com/media/FT2w00_XwAEppo6?format=jpg&name=large
True,False,2022-05-28 09:58:18+00:00,#QRcode,1.5304886286941143e+18,FT1f8ZWXwAE-2ih,https://qrco.de/bd3tlQ,https://qrco.de/bd3tlQ,https://pbs.twimg.com/media/FT1f8ZWXwAE-2ih?format=jpg&name=large
True,False,2022-05-27 14:57:36+00:00,#QRcode,1.530201558796931e+18,FTxeMusXEAAq0Oa,https://t.me/Syria360_sy,https://t.me/Syria360_sy,https://pbs.twimg.com/media/FTxeMusXEAAq0Oa?format=jpg&name=large
True,False,2022-05-26 05:07:17+00:00,#QRcode,1.529690614450688e+18,FTqNgYwUEAE2Z1k,https://flowcode.com/p/cldYrUEqx,https://flowcode.com/p/cldYrUEqx,https://pbs.twimg.com/media/FTqNgYwUEAE2Z1k?format=jpg&name=large
True,False,2022-05-20 21:34:00+00:00,#QRcode,1.5277646049604854e+18,FTO1z8cVIAElCTS,https://qrco.de/CrystalsnChi,https://qrco.de/CrystalsnChi,https://pbs.twimg.com/media/FTO1z8cVIAElCTS?format=jpg&name=large
True,False,2022-05-19 16:03:22+00:00,#QRcode,1.527319009804202e+18,FTIgixXaAAEH6A2,https://linktr.ee/frame_optics?utm_source=qr_code,https://linktr.ee/frame_optics?utm_source=qr_code,https://pbs.twimg.com/media/FTIgixXaAAEH6A2?format=png&name=large
True,False,2022-05-17 22:23:50+00:00,#QRcode,1.5266899785326264e+18,FS_kceGWIAEgHrA,https://t.me/audible_luminous,https://t.me/audible_luminous,https://pbs.twimg.com/media/FS_kceGWIAEgHrA?format=jpg&name=large
False,False,2022-05-15 12:07:23+00:00,#QRcode,1.525810069971116e+18,FSzEJezXEAArB09,https://linktr.ee/hustlersofwallst,https://linktr.ee/hustlersofwallst,https://pbs.twimg.com/media/FSzEJezXEAArB09?format=jpg&name=large
True,False,2022-05-14 20:43:27+00:00,#QRcode,1.5255775543542252e+18,FSvwstdWYAEtEQU,https://qrco.de/bd1W57,https://qrco.de/bd1W57,https://pbs.twimg.com/media/FSvwstdWYAEtEQU?format=jpg&name=large
True,False,2022-05-09 15:59:30+00:00,#QRcode,1.5236941582291067e+18,FSU_wSVWYAEMdt-,https://qrco.de/bbASJs,https://qrco.de/bbASJs,https://pbs.twimg.com/media/FSU_wSVWYAEMdt-?format=jpg&name=large
True,False,2022-05-06 23:22:42+00:00,#QRcode,1.5227185267081093e+18,FSHIQkpXEAEyQGC,https://qrco.de/jimmygroup,https://qrco.de/jimmygroup,https://pbs.twimg.com/media/FSHIQkpXEAEyQGC?format=jpg&name=large
True,False,2022-05-01 19:32:18+00:00,#QRcode,1.520848604684071e+18,FRsjvxZWYAEECpw,https://linktr.ee/jdwilliams05,https://linktr.ee/jdwilliams05,https://pbs.twimg.com/media/FRsjvxZWYAEECpw?format=jpg&name=large
True,False,2022-04-30 07:00:52+00:00,#QRcode,1.5202971157753774e+18,FRkuK4zXsAAYl32,https://l.ead.me/bblkYs,https://l.ead.me/bblkYs,https://pbs.twimg.com/media/FRkuK4zXsAAYl32?format=jpg&name=large
True,False,2022-04-28 14:32:30+00:00,#QRcode,1.5196859958427034e+18,FRcCW74WUAY3Y7C,https://qrco.de/bcnEhO,https://qrco.de/bcnEhO,https://pbs.twimg.com/media/FRcCW74WUAY3Y7C?format=jpg&name=large
True,False,2022-04-26 15:57:54+00:00,#QRcode,1.5189827127024763e+18,FRSCp6uWUAEBYps,https://qrco.de/bcy6TI,https://qrco.de/bcy6TI,https://pbs.twimg.com/media/FRSCp6uWUAEBYps?format=jpg&name=large
True,False,2022-04-25 19:38:07+00:00,#QRcode,1.5186757430767534e+18,FRNrfb0XEAEHrtN,https://qrco.de/2tinycowboys,https://qrco.de/2tinycowboys,https://pbs.twimg.com/media/FRNrfb0XEAEHrtN?format=jpg&name=large
True,False,2022-04-23 01:01:03+00:00,#QRcode,1.51766984828049e+18,FQ_YrxMXoAApol2,https://qrco.de/bcvy2B,https://qrco.de/bcvy2B,https://pbs.twimg.com/media/FQ_YrxMXoAApol2?format=jpg&name=large
True,False,2022-04-22 22:03:18+00:00,#QRcode,1.5176251156005888e+18,FQ-v7NOUYAAMBOe,https://flowcode.com/p/eiAZkKvIM,https://flowcode.com/p/eiAZkKvIM,https://pbs.twimg.com/media/FQ-v7NOUYAAMBOe?format=jpg&name=large
True,False,2022-04-21 16:22:21+00:00,#QRcode,1.5171769258940375e+18,FQ4YSrGVUAAXBlN,https://qrco.de/bcxYlL,https://qrco.de/bcxYlL,https://pbs.twimg.com/media/FQ4YSrGVUAAXBlN?format=jpg&name=large
True,False,2022-04-21 03:57:26+00:00,#QRcode,1.5169894607638815e+18,FQ1t3aOWUAUe3F5,https://t.me/Craftdragon,https://t.me/Craftdragon,https://pbs.twimg.com/media/FQ1t3aOWUAUe3F5?format=jpg&name=large
True,False,2022-04-20 09:00:02+00:00,#QRcode,1.5167032259146998e+18,FQxpO1_WUAcgHbT,https://qrco.de/bcitv7,https://qrco.de/bcitv7,https://pbs.twimg.com/media/FQxpO1_WUAcgHbT?format=jpg&name=large
True,False,2022-04-19 11:33:08+00:00,#QRcode,1.5163793647405384e+18,FQtCwjSX0AUKCVq,https://forms.office.com/Pages/ResponsePage.aspx?id=uChWuyjjgkCoVkM8ntyPrg0dhJ3wrV1Mk8gDDSG10tNURUsyT080SFlJUE1GV1lDWDA2NEtVVkJOUy4u&qrcode=true,https://forms.office.com/Pages/ResponsePage.aspx?id=uChWuyjjgkCoVkM8ntyPrg0dhJ3wrV1Mk8gDDSG10tNURUsyT080SFlJUE1GV1lDWDA2NEtVVkJOUy4u&qrcode=true,https://pbs.twimg.com/media/FQtCwjSX0AUKCVq?format=jpg&name=large
True,True,2022-04-16 16:45:13+00:00,#QRcode,1.515370740647809e+18,FQetot6aIAMc_Wr,https://forms.gle/j3AsJAKLwQD6cp9u7,https://accounts.google.com/v3/signin/identifier?dsh=S453672322%3A1662291191566653&continue=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSdEfxSN2m3p5q2Ay-e9Gr4qyV6HDMR5Krlzr1O3YWCJvQLVkQ%2Fviewform%3Fusp%3Dsend_form&followup=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSdEfxSN2m3p5q2Ay-e9Gr4qyV6HDMR5Krlzr1O3YWCJvQLVkQ%2Fviewform%3Fusp%3Dsend_form&ltmpl=forms&osid=1&passive=1209600&service=wise&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQN2RmWkNK8lNUhwi8cVRslWhLivRXYfoRm5bXoKSzChrg80OObpxZDOkxlNZ1eLYs0TFbbGmC6Uzw,https://pbs.twimg.com/media/FQetot6aIAMc_Wr?format=jpg&name=large
True,False,2022-04-15 20:03:53+00:00,#QRcode,1.515058348613378e+18,FQaRid3WYAIfZyq,https://linktr.ee/LNP2022?utm_source=qr_code,https://linktr.ee/LNP2022?utm_source=qr_code,https://pbs.twimg.com/media/FQaRid3WYAIfZyq?format=jpg&name=large
True,False,2022-04-15 11:00:08+00:00,#QRcode,1.514921508656894e+18,FQYVFXnWQAIhXZr,https://linktr.ee/festivaldellavoro,https://linktr.ee/festivaldellavoro,https://pbs.twimg.com/media/FQYVFXnWQAIhXZr?format=png&name=large
True,False,2022-04-12 07:10:27+00:00,#QRcode,1.513776546355499e+18,FQIDrW1XsAchQB0,https://qrco.de/bcqRaV,https://qrco.de/bcqRaV,https://pbs.twimg.com/media/FQIDrW1XsAchQB0?format=jpg&name=large
True,False,2022-04-09 22:09:58+00:00,#QRcode,1.512915753636409e+18,FP7026dXMAUkAkH,https://qrco.de/bcvlQm,https://qrco.de/bcvlQm,https://pbs.twimg.com/media/FP7026dXMAUkAkH?format=jpg&name=large
True,False,2022-04-09 20:30:00+00:00,#QRcode,1.5128905936718438e+18,FP7d-eiXsAoZg2u,https://linktr.ee/DelaneyWilliams?utm_source=qr_code,https://linktr.ee/DelaneyWilliams?utm_source=qr_code,https://pbs.twimg.com/media/FP7d-eiXsAoZg2u?format=jpg&name=large
True,False,2022-04-06 10:12:17+00:00,#QRcode,1.511647979177927e+18,FPpznT1WYAEBWYS,https://qrco.de/bcAycs,https://qrco.de/bcAycs,https://pbs.twimg.com/media/FPpznT1WYAEBWYS?format=jpg&name=large
True,False,2022-04-05 18:45:25+00:00,#QRcode,1.5114147230986445e+18,FPmfrh9XIA83ou1,https://qrco.de/bcuzNo,https://qrco.de/bcuzNo,https://pbs.twimg.com/media/FPmfrh9XIA83ou1?format=jpg&name=large
True,False,2022-04-05 16:40:49+00:00,#QRcode,1.5113833684448748e+18,FPmC59-XwAUQvGv,https://qrco.de/bcqIWt,https://qrco.de/bcqIWt,https://pbs.twimg.com/media/FPmC59-XwAUQvGv?format=png&name=large
True,False,2022-04-05 14:54:45+00:00,#QRcode,1.5113566751224668e+18,FPlqrF6XoA0cjlG,https://forms.monday.com/forms/e5a6114e541e09798a48dd38e450abe5?r=use1,https://forms.monday.com/forms/e5a6114e541e09798a48dd38e450abe5?r=use1,https://pbs.twimg.com/media/FPlqrF6XoA0cjlG?format=jpg&name=large
True,False,2022-03-30 18:30:17+00:00,#QRcode,1.5092365866675487e+18,FPHirP_WUAMK2O-,https://qrco.de/MCFRecruitment,https://qrco.de/MCFRecruitment,https://pbs.twimg.com/media/FPHirP_WUAMK2O-?format=jpg&name=large
True,False,2022-03-29 17:41:08+00:00,#QRcode,1.5088618296820165e+18,FPCN1fEWYAYbhmt,https://linktr.ee/ExploreNFTBullClub?utm_source=qr_code,https://linktr.ee/ExploreNFTBullClub?utm_source=qr_code,https://pbs.twimg.com/media/FPCN1fEWYAYbhmt?format=jpg&name=large
True,False,2022-03-27 09:27:14+00:00,#QRcode,1.5080127594552525e+18,FO2JnL1XEAM8O3R,https://vk.com/id715055901,https://vk.com/id715055901,https://pbs.twimg.com/media/FO2JnL1XEAM8O3R?format=jpg&name=large
True,False,2022-03-25 13:22:20+00:00,#QRcode,1.5073471488824607e+18,FOsr04OXIAMoWAq,https://linktr.ee/tonythepic?utm_source=qr_code,https://linktr.ee/tonythepic?utm_source=qr_code,https://pbs.twimg.com/media/FOsr04OXIAMoWAq?format=png&name=large
True,False,2022-03-25 12:54:27+00:00,#QRcode,1.5073401322523238e+18,FOsl1wzX0AEvAD5,https://qrco.de/bcOK93,https://qrco.de/bcOK93,https://pbs.twimg.com/media/FOsl1wzX0AEvAD5?format=jpg&name=large
True,False,2022-03-24 13:20:09+00:00,#QRcode,1.506984213110739e+18,FOniA2gWYAE7M4O,https://qrco.de/bcd7wk,https://qrco.de/bcd7wk,https://pbs.twimg.com/media/FOniA2gWYAE7M4O?format=jpg&name=large
True,False,2022-03-23 18:58:47+00:00,#QRcode,1.5067070434655396e+18,FOjmBW-WYAMBirP,https://qrco.de/bcpDRS,https://qrco.de/bcpDRS,https://pbs.twimg.com/media/FOjmBW-WYAMBirP?format=jpg&name=large
True,False,2022-03-21 19:59:52+00:00,#QRcode,1.5059976407560763e+18,FOZg3qHWUAU0z-S,https://t.me/ZenMoonOfficial,https://t.me/ZenMoonOfficial,https://pbs.twimg.com/media/FOZg3qHWUAU0z-S?format=jpg&name=large
True,False,2022-03-19 12:01:20+00:00,#QRcode,1.505152439388885e+18,FONf4RwX0AsznzI,https://qrco.de/bcNLFQ,https://qrco.de/bcNLFQ,https://pbs.twimg.com/media/FONf4RwX0AsznzI?format=jpg&name=large
True,False,2022-03-18 04:11:34+00:00,#QRcode,1.5046718323093873e+18,FOGrB7mWUAEzzc2,https://linktr.ee/youthefuture?utm_source=qr_code,https://linktr.ee/youthefuture?utm_source=qr_code,https://pbs.twimg.com/media/FOGrB7mWUAEzzc2?format=jpg&name=large
True,False,2022-03-17 03:06:05+00:00,#QRcode,1.5042929613030769e+18,FOBSeZyXwAIIFah,https://flowcode.com/p/5RzQfflpr,https://flowcode.com/p/5RzQfflpr,https://pbs.twimg.com/media/FOBSeZyXwAIIFah?format=jpg&name=large
True,False,2022-03-17 00:23:44+00:00,#QRcode,1.5042521049738772e+18,FOAtT7IXMAA2El7,https://qrco.de/bcqVih,https://qrco.de/bcqVih,https://pbs.twimg.com/media/FOAtT7IXMAA2El7?format=jpg&name=large
True,False,2022-03-14 11:59:13+00:00,#QRcode,1.5033399656100209e+18,FNzvuYyXIAQ-PBu,https://qrco.de/bcquw0,https://qrco.de/bcquw0,https://pbs.twimg.com/media/FNzvuYyXIAQ-PBu?format=jpg&name=large
True,False,2022-03-12 17:19:15+00:00,#QRcode,1.502695732016517e+18,FNqluFBX0AgGwQI,https://taplink.cc/id:6147596:defb,https://taplink.cc/id:6147596:defb,https://pbs.twimg.com/media/FNqluFBX0AgGwQI?format=png&name=large
True,False,2022-03-10 03:57:32+00:00,#QRcode,1.501769194110845e+18,FNdbHiiaIAEc2-r,https://forms.office.com/Pages/ResponsePage.aspx?id=qxMNabO1f0ij4ruhtKrdWm5J8PNwhOZJhvastdzJuPxUMjkyMzZQWE5GRFU5U0pLSk8wVTBERzRFNCQlQCN0PWcu&qrcode=true,https://forms.office.com/Pages/ResponsePage.aspx?id=qxMNabO1f0ij4ruhtKrdWm5J8PNwhOZJhvastdzJuPxUMjkyMzZQWE5GRFU5U0pLSk8wVTBERzRFNCQlQCN0PWcu&qrcode=true,https://pbs.twimg.com/media/FNdbHiiaIAEc2-r?format=jpg&name=large
True,False,2022-03-07 20:31:41+00:00,#QRcode,1.5009322184993464e+18,FNRh5RBXsAIuo_y,https://qrco.de/bcm4eI,https://qrco.de/bcm4eI,https://pbs.twimg.com/media/FNRh5RBXsAIuo_y?format=png&name=large
True,False,2022-03-07 00:44:53+00:00,#QRcode,1.500633550286119e+18,FNNSQtaXoAIHfkD,https://linktr.ee/pattigregoryrealtor,https://linktr.ee/pattigregoryrealtor,https://pbs.twimg.com/media/FNNSQtaXoAIHfkD?format=jpg&name=large
True,False,2022-03-06 19:19:15+00:00,#QRcode,1.500551603270652e+18,FNMHusgWQAc5uAT,https://linktr.ee/DetervilleLaw?utm_source=qr_code,https://linktr.ee/DetervilleLaw?utm_source=qr_code,https://pbs.twimg.com/media/FNMHusgWQAc5uAT?format=jpg&name=large
